gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('lingua_lingua_NOUN', 'berbera_berbero_ADJ')	22	lingua berbera	lingua	berbera	lingua	berbero	NOUN	ADJ
('le_le_PRON', 'riesco_riuscire_VERB')	22	le riesco	le	riesco	le	riuscire	PRON	VERB
('che_che_DET', 'film_film_NOUN')	22	che film	che	film	che	film	DET	NOUN
('vuole_volere_AUX', 'vederti_vedertare_VERB')	22	vuole vederti	vuole	vederti	volere	vedertare	AUX	VERB
('vuoi_volere_AUX', 'venire_venire_VERB')	22	vuoi venire	vuoi	venire	volere	venire	AUX	VERB
('e_e_CCONJ', 'ha_avere_VERB')	22	e ha	e	ha	e	avere	CCONJ	VERB
('bianco_bianco_ADJ', 'e_e_CCONJ')	22		bianco	e	bianco	e	ADJ	CCONJ
('stai_stare_AUX', 'aspettando_aspettare_VERB')	22	stai aspettando	stai	aspettando	stare	aspettare	AUX	VERB
('un_uno_DET', 'modello_modello_NOUN')	22	un modello	un	modello	uno	modello	DET	NOUN
('dirò_dire_VERB', 'di_di_ADP')	22	di	dirò	di	dire	di	VERB	ADP
('pranzo_pranzo_NOUN', 'è_essere_AUX')	22	pranzo è	pranzo	è	pranzo	essere	NOUN	AUX
('lascerò_lasciare_VERB', 'da_da_ADP')	22	lascerò da	lascerò	da	lasciare	da	VERB	ADP
('sembra_sembrare_VERB', 'stanco_stanco_ADJ')	22	sembra stanco	sembra	stanco	sembrare	stanco	VERB	ADJ
('cosa_cosa_PRON', 'farebbe_fare_VERB')	22	cosa farebbe	cosa	farebbe	cosa	fare	PRON	VERB
('di_di_ADP', 'come_come_SCONJ')	22	di come	di	come	di	come	ADP	SCONJ
('voleva_volere_AUX', 'lavorare_lavorare_VERB')	22	voleva lavorare	voleva	lavorare	volere	lavorare	AUX	VERB
('vedere_vedere_VERB', 'questo_questo_PRON')	22	vedere questo	vedere	questo	vedere	questo	VERB	PRON
('darla_dare_VERB', 'a_a_ADP')	22	da	darla	a	dare	a	VERB	ADP
('verrà_venire_VERB', 'alla_a_ADP')	22	verrà alla	verrà	alla	venire	a	VERB	ADP
('era_essere_AUX', 'sotto_sotto_ADP')	22	era sotto	era	sotto	essere	sotto	AUX	ADP
('fatto_fatto_NOUN', 'è_essere_VERB')	22	fatto è	fatto	è	fatto	essere	NOUN	VERB
('gioca_giocare_VERB', 'bene_bene_ADV')	22	gioca bene	gioca	bene	giocare	bene	VERB	ADV
('farò_fare_VERB', 'quello_quello_PRON')	22	farò quello	farò	quello	fare	quello	VERB	PRON
('ho_avere_AUX', 'votato_votare_VERB')	22	ho votato	ho	votato	avere	votare	AUX	VERB
('potete_potere_AUX', 'venire_venire_VERB')	22	potete venire	potete	venire	potere	venire	AUX	VERB
('nella_in_ADP', 'folla_folla_NOUN')	22	nella folla	nella	folla	in	folla	ADP	NOUN
('ha_avere_AUX', 'approvato_approvare_VERB')	22	ha approvato	ha	approvato	avere	approvare	AUX	VERB
('può_potere_AUX', 'farla_fare_VERB')	22	può farla	può	farla	potere	fare	AUX	VERB
('del_di_ADP', 'partito_partito_NOUN')	22	del partito	del	partito	di	partito	ADP	NOUN
('collezione_collezione_NOUN', 'di_di_ADP')	22	collezione di	collezione	di	collezione	di	NOUN	ADP
('ricordato_ricordare_VERB', 'di_di_ADP')	22	ricordato di	ricordato	di	ricordare	di	VERB	ADP
('ancora_ancora_ADV', 'mangiato_mangiare_VERB')	22	ancora mangiato	ancora	mangiato	ancora	mangiare	ADV	VERB
('sua_suo_DET', 'camicia_camicia_NOUN')	22	sua camicia	sua	camicia	suo	camicia	DET	NOUN
('quel_quello_DET', 'fiore_fiore_NOUN')	22	quel fiore	quel	fiore	quello	fiore	DET	NOUN
('o_o_CCONJ', 'del_di_ADP')	22	orrebbe del	o	del	o	di	CCONJ	ADP
('sia_essere_AUX', 'capitato_capitare_VERB')	22	sia capitato	sia	capitato	essere	capitare	AUX	VERB
('mano_mano_NOUN', 'per_per_ADP')	22	mano per	mano	per	mano	per	NOUN	ADP
('perso_perdere_VERB', 'una_uno_DET')	22	perso una	perso	una	perdere	uno	VERB	DET
('è_essere_AUX', 'versato_versare_VERB')	22	è versato	è	versato	essere	versare	AUX	VERB
('abbiamo_avere_AUX', 'bevuto_bere_VERB')	22	abbiamo bevuto	abbiamo	bevuto	avere	bere	AUX	VERB
('volevano_volere_VERB', 'che_che_SCONJ')	22	volevano che	volevano	che	volere	che	VERB	SCONJ
('hai_avere_VERB', 'le_il_DET')	22	hai le	hai	le	avere	il	VERB	DET
('incontrato_incontrare_VERB', 'un_uno_DET')	22	incontrato un	incontrato	un	incontrare	uno	VERB	DET
('era_essere_AUX', 'dispiaciuto_dispiacere_VERB')	22	era dispiaciuto	era	dispiaciuto	essere	dispiacere	AUX	VERB
('si_si_PRON', 'ferì_fare_VERB')	22	si ferì	si	ferì	si	fare	PRON	VERB
('non_non_ADV', 'sembrare_sembrare_VERB')	22	non sembrare	non	sembrare	non	sembrare	ADV	VERB
('veramente_veramente_ADV', 'bravo_bravo_ADJ')	22	veramente bravo	veramente	bravo	veramente	bravo	ADV	ADJ
('comprare_comprare_VERB', 'questo_questo_DET')	22	comprare questo	comprare	questo	comprare	questo	VERB	DET
('vieni_venire_VERB', 'alla_a_ADP')	22	vieni alla	vieni	alla	venire	a	VERB	ADP
('fratelli_fratello_NOUN', 'e_e_CCONJ')	22	frate	fratelli	e	fratello	e	NOUN	CCONJ
('conosce_conoscere_VERB', 'un_uno_DET')	22	conosce un	conosce	un	conoscere	uno	VERB	DET
('aiutarci_aiutare_VERB', 'a_a_ADP')	22	a	aiutarci	a	aiutare	a	VERB	ADP
('chiama_chiamare_VERB', 'questo_questo_DET')	22	chiama questo	chiama	questo	chiamare	questo	VERB	DET
('avuto_avere_VERB', 'problemi_problema_NOUN')	22	avuto problemi	avuto	problemi	avere	problema	VERB	NOUN
('costruire_costruire_VERB', 'negozi_negozio_NOUN')	22	costruire negozi	costruire	negozi	costruire	negozio	VERB	NOUN
('negozi_negozio_NOUN', 'in_in_ADP')	22	negozi in	negozi	in	negozio	in	NOUN	ADP
('ti_ti_PRON', 'dispiacerebbe_dispiacere_VERB')	22	ti dispiacerebbe	ti	dispiacerebbe	ti	dispiacere	PRON	VERB
('quando_quando_SCONJ', 'il_il_DET')	22	quando il	quando	il	quando	il	SCONJ	DET
('appena_appena_SCONJ', 'arriva_arrivare_VERB')	22	appena arriva	appena	arriva	appena	arrivare	SCONJ	VERB
('da_da_ADP', 'vicino_vicino_ADV')	22	da vicino	da	vicino	da	vicino	ADP	ADV
('pupazzo_pupazzo_NOUN', 'di_di_ADP')	22	pupazzo di	pupazzo	di	pupazzo	di	NOUN	ADP
('insegnerò_insegnare_VERB', 'a_a_ADP')	22	insegnerò a	insegnerò	a	insegnare	a	VERB	ADP
('meglio_meglio_ADV', 'è_essere_VERB')	22	meglio è	meglio	è	meglio	essere	ADV	VERB
('sembrate_sembrare_VERB', 'così_così_ADV')	22	sembrate così	sembrate	così	sembrare	così	VERB	ADV
('estero_estero_NOUN', 'per_per_ADP')	22	estero per	estero	per	estero	per	NOUN	ADP
('le_il_DET', 'tigri_tigre_NOUN')	22	le tigri	le	tigri	il	tigre	DET	NOUN
('da_da_ADP', 'ora_ora_NOUN')	22	da ora	da	ora	da	ora	ADP	NOUN
"('vado_andare_VERB', ""d'_di_ADP"")"	22	vado d'	vado	d'	andare	di	VERB	ADP
('lui_lui_PRON', 'prima_prima_ADV')	22	lui prima	lui	prima	lui	prima	PRON	ADV
('città_città_NOUN', 'molto_molto_ADV')	22	città molto	città	molto	città	molto	NOUN	ADV
('ho_avere_AUX', 'guidato_guidare_VERB')	22	ho guidato	ho	guidato	avere	guidare	AUX	VERB
('preoccupa_preoccupare_VERB', 'per_per_ADP')	22	preoccupa per	preoccupa	per	preoccupare	per	VERB	ADP
('ha_avere_AUX', 'avvisato_avvisare_VERB')	22	ha avvisato	ha	avvisato	avere	avvisare	AUX	VERB
('degno_degno_ADJ', 'di_di_ADP')	22	degno di	degno	di	degno	di	ADJ	ADP
('visto_vedere_VERB', 'degli_di_ADP')	22	visto degli	visto	degli	vedere	di	VERB	ADP
('molta_molto_DET', 'neve_neve_NOUN')	22	molta neve	molta	neve	molto	neve	DET	NOUN
('essere_essere_AUX', 'lasciato_lasciare_VERB')	22	essere lasciato	essere	lasciato	essere	lasciare	AUX	VERB
('una_uno_DET', 'ruota_ruota_NOUN')	22	una ruota	una	ruota	uno	ruota	DET	NOUN
('sapere_sapere_VERB', 'tutto_tutto_PRON')	22	sapere tutto	sapere	tutto	sapere	tutto	VERB	PRON
"(""l'_il_DET"", 'elefante_elefante_NOUN')"	22	l'elefante	l'	elefante	il	elefante	DET	NOUN
('così_così_ADV', 'lento_lento_ADJ')	22	così lento	così	lento	così	lento	ADV	ADJ
('vecchia_vecchio_ADJ', 'macchina_macchina_NOUN')	22	vecchia macchina	vecchia	macchina	vecchio	macchina	ADJ	NOUN
('paura_paura_NOUN', 'degli_di_ADP')	22	paura degli	paura	degli	paura	di	NOUN	ADP
('nella_in_ADP', 'chiesa_chiesa_NOUN')	22	nella chiesa	nella	chiesa	in	chiesa	ADP	NOUN
('sei_essere_AUX', 'libera_libero_ADJ')	22	sei libera	sei	libera	essere	libero	AUX	ADJ
('tè_tè_NOUN', 'nero_nero_ADJ')	22	tè nero	tè	nero	tè	nero	NOUN	ADJ
('ci_ci_PRON', 'fosse_essere_VERB')	22	ci fosse	ci	fosse	ci	essere	PRON	VERB
('ricorda_ricordare_VERB', 'la_il_DET')	22	ricorda la	ricorda	la	ricordare	il	VERB	DET
('mai_mai_ADV', 'ricevuto_ricevere_VERB')	22	mai ricevuto	mai	ricevuto	mai	ricevere	ADV	VERB
('porta_portare_VERB', 'a_a_ADP')	22		porta	a	portare	a	VERB	ADP
('cosa_cosa_NOUN', 'buona_buono_ADJ')	22	cosa buona	cosa	buona	cosa	buono	NOUN	ADJ
('altro_altro_ADJ', 'lavoro_lavoro_NOUN')	22	altro lavoro	altro	lavoro	altro	lavoro	ADJ	NOUN
('popolare_popolare_ADJ', 'in_in_ADP')	22	popolare in	popolare	in	popolare	in	ADJ	ADP
('stavi_stare_AUX', 'cercando_cercare_VERB')	22	stavi cercando	stavi	cercando	stare	cercare	AUX	VERB
('questo_questo_DET', 'tè_tè_NOUN')	22	questo tè	questo	tè	questo	tè	DET	NOUN
('hai_avere_AUX', 'fatta_fare_VERB')	22	hai fatta	hai	fatta	avere	fare	AUX	VERB
('essere_essere_AUX', 'impegnata_impegnare_VERB')	22	essere impegnata	essere	impegnata	essere	impegnare	AUX	VERB
('stava_stare_AUX', 'solo_solo_ADV')	22	stava solo	stava	solo	stare	solo	AUX	ADV
('non_non_ADV', 'lascerà_lascare_VERB')	22	non lascerà	non	lascerà	non	lascare	ADV	VERB
('questa_questo_DET', 'gatta_gatta_NOUN')	22	questa gatta	questa	gatta	questo	gatta	DET	NOUN
('ha_avere_AUX', 'fatti_fare_VERB')	22	ha fatti	ha	fatti	avere	fare	AUX	VERB
('gli_gli_PRON', 'piacque_piacere_VERB')	22	gli piacque	gli	piacque	gli	piacere	PRON	VERB
('le_il_DET', 'sorelle_sorella_NOUN')	22	le sorelle	le	sorelle	il	sorella	DET	NOUN
('amo_amare_VERB', 'molto_molto_ADV')	22	amo molto	amo	molto	amare	molto	VERB	ADV
('voi_voi_PRON', 'li_li_PRON')	22	voi li	voi	li	voi	li	PRON	PRON
('suo_suo_DET', 'autobus_autobus_NOUN')	22	suo autobus	suo	autobus	suo	autobus	DET	NOUN
('grande_grande_ADJ', 'problema_problema_NOUN')	22	grande problema	grande	problema	grande	problema	ADJ	NOUN
('ascoltando_ascoltare_VERB', 'la_il_DET')	22	ascoltando la	ascoltando	la	ascoltare	il	VERB	DET
('qualcuno_qualcuno_PRON', 'ha_avere_VERB')	22	qualcuno ha	qualcuno	ha	qualcuno	avere	PRON	VERB
('la_la_PRON', 'odia_odiare_VERB')	22	la odia	la	odia	la	odiare	PRON	VERB
('ha_avere_AUX', 'presa_prendere_VERB')	22	ha presa	ha	presa	avere	prendere	AUX	VERB
('sta_stare_AUX', 'nevicando_nevicare_VERB')	22	sta nevicando	sta	nevicando	stare	nevicare	AUX	VERB
('molto_molto_ADV', 'poco_poco_ADV')	22	molto poco	molto	poco	molto	poco	ADV	ADV
('averlo_avere_AUX', 'mai_mai_ADV')	22	averlo mai	averlo	mai	avere	mai	AUX	ADV
('stia_essere_AUX', 'divertendo_divertire_VERB')	22	stia divertendo	stia	divertendo	essere	divertire	AUX	VERB
('eravamo_essere_AUX', 'a_a_ADP')	22	era	eravamo	a	essere	a	AUX	ADP
('quel_quello_DET', 'computer_computer_NOUN')	22	quel computer	quel	computer	quello	computer	DET	NOUN
('fece_fare_VERB', 'male_male_ADV')	22	fece male	fece	male	fare	male	VERB	ADV
"(""l'_il_DET"", 'asma_asma_NOUN')"	22	l'asma	l'	asma	il	asma	DET	NOUN
('mie_mio_DET', 'mani_mano_NOUN')	22	mie mani	mie	mani	mio	mano	DET	NOUN
('polizia_polizia_NOUN', 'sta_stare_AUX')	22	polizia sta	polizia	sta	polizia	stare	NOUN	AUX
('la_il_DET', 'proprietaria_proprietario_NOUN')	22	la proprietaria	la	proprietaria	il	proprietario	DET	NOUN
('parlare_parlare_VERB', 'giapponese_giapponese_ADJ')	22	parlare giapponese	parlare	giapponese	parlare	giapponese	VERB	ADJ
('usare_usare_VERB', 'questo_questo_DET')	22	usare questo	usare	questo	usare	questo	VERB	DET
('questa_questo_DET', 'poesia_poesia_NOUN')	22	questa poesia	questa	poesia	questo	poesia	DET	NOUN
('la_il_DET', 'lavagna_lavagna_NOUN')	22	la lavagna	la	lavagna	il	lavagna	DET	NOUN
('detto_dire_VERB', 'troppo_troppo_ADV')	22	detto troppo	detto	troppo	dire	troppo	VERB	ADV
('si_si_PRON', 'veste_vestire_VERB')	22	si veste	si	veste	si	vestire	PRON	VERB
('una_uno_DET', 'traduzione_traduzione_NOUN')	22	una traduzione	una	traduzione	uno	traduzione	DET	NOUN
('colpevole_colpevole_ADJ', 'di_di_ADP')	22	colpevole di	colpevole	di	colpevole	di	ADJ	ADP
('possa_potere_AUX', 'aiutare_aiutare_VERB')	22	possa aiutare	possa	aiutare	potere	aiutare	AUX	VERB
('lui_lui_PRON', 'disse_dire_VERB')	22	lui disse	lui	disse	lui	dire	PRON	VERB
('ancora_ancora_ADV', 'pagato_pagare_VERB')	22	ancora pagato	ancora	pagato	ancora	pagare	ADV	VERB
('così_così_ADV', 'occupata_occupare_VERB')	22	così occupata	così	occupata	così	occupare	ADV	VERB
('sentì_sentire_VERB', 'la_il_DET')	22	sentì la	sentì	la	sentire	il	VERB	DET
('la_il_DET', 'democrazia_democrazia_NOUN')	22	la democrazia	la	democrazia	il	democrazia	DET	NOUN
('quei_quello_DET', 'cani_cane_NOUN')	22	quei cani	quei	cani	quello	cane	DET	NOUN
('ti_ti_PRON', 'farà_fare_VERB')	22	ti farà	ti	farà	ti	fare	PRON	VERB
('sopra_sopra_ADP', 'le_il_DET')	22	sopra le	sopra	le	sopra	il	ADP	DET
('birra_birra_NOUN', 'in_in_ADP')	22	birra in	birra	in	birra	in	NOUN	ADP
('preferisce_preferire_VERB', 'la_il_DET')	22	preferisce la	preferisce	la	preferire	il	VERB	DET
('sono_essere_AUX', 'piaciuti_piacere_VERB')	22	sono piaciuti	sono	piaciuti	essere	piacere	AUX	VERB
('a_a_ADP', 'prepararsi_preparare_VERB')	22	ata a prepararsi	a	prepararsi	a	preparare	ADP	VERB
('bevette_bevetta_NOUN', 'del_di_ADP')	22	bevette del	bevette	del	bevetta	di	NOUN	ADP
('loro_loro_PRON', 'piacciono_piacere_VERB')	22	loro piacciono	loro	piacciono	loro	piacere	PRON	VERB
('arrivare_arrivare_VERB', 'in_in_ADP')	22	arrivare in	arrivare	in	arrivare	in	VERB	ADP
('sognato_sognare_VERB', 'di_di_ADP')	22	sognato di	sognato	di	sognare	di	VERB	ADP
('ricevuto_ricevere_VERB', 'i_il_DET')	22	ri	ricevuto	i	ricevere	il	VERB	DET
('senza_senza_ADP', 'fiato_fiato_NOUN')	22	senza fiato	senza	fiato	senza	fiato	ADP	NOUN
('sue_suo_DET', 'studentesse_studente_NOUN')	22	sue studentesse	sue	studentesse	suo	studente	DET	NOUN
('di_di_ADP', 'moda_moda_NOUN')	22	di moda	di	moda	di	moda	ADP	NOUN
('un_uno_DET', 'incontro_incontro_NOUN')	22	un incontro	un	incontro	uno	incontro	DET	NOUN
('se_se_SCONJ', 'si_si_PRON')	22	se si	se	si	se	si	SCONJ	PRON
('andrò_andare_VERB', 'al_a_ADP')	22	andrò al	andrò	al	andare	a	VERB	ADP
('discorso_discorso_NOUN', 'di_di_ADP')	22	di	discorso	di	discorso	di	NOUN	ADP
('sono_essere_AUX', 'canadesi_canadese_ADJ')	22	sono canadesi	sono	canadesi	essere	canadese	AUX	ADJ
('ordinò_ordinare_VERB', 'del_di_ADP')	22	ordinò del	ordinò	del	ordinare	di	VERB	ADP
('dal_da_ADP', 'macellaio_macellaio_NOUN')	22	dal macellaio	dal	macellaio	da	macellaio	ADP	NOUN
('ci_ci_PRON', 'puoi_potere_AUX')	22	ci puoi	ci	puoi	ci	potere	PRON	AUX
('aveva_avere_VERB', 'alcun_alcuno_DET')	22	aveva alcun	aveva	alcun	avere	alcuno	VERB	DET
('piedi_piede_NOUN', 'in_in_ADP')	22	piedi in	piedi	in	piede	in	NOUN	ADP
('prendere_prendere_VERB', 'appunti_appunto_NOUN')	22	prendere appunti	prendere	appunti	prendere	appunto	VERB	NOUN
('fratello_fratello_NOUN', 'non_non_ADV')	22	fratello non	fratello	non	fratello	non	NOUN	ADV
('al_a_ADP', 'pericolo_pericolo_NOUN')	22	al pericolo	al	pericolo	a	pericolo	ADP	NOUN
('giornata_giornata_NOUN', 'in_in_ADP')	22	giornata in	giornata	in	giornata	in	NOUN	ADP
('tolse_togliere_VERB', 'il_il_DET')	22	tolse il	tolse	il	togliere	il	VERB	DET
('molto_molto_ADV', 'denaro_denaro_NOUN')	22	molto denaro	molto	denaro	molto	denaro	ADV	NOUN
('vedere_vedere_VERB', 'lì_lì_ADV')	22	vedere lì	vedere	lì	vedere	lì	VERB	ADV
('sarà_essere_AUX', 'con_con_ADP')	22	sarà con	sarà	con	essere	con	AUX	ADP
"('quasi_quasi_ADV', ""un'_uno_DET"")"	22	quasi un'	quasi	un'	quasi	uno	ADV	DET
('lavando_lavare_VERB', 'le_il_DET')	22	lavando le	lavando	le	lavare	il	VERB	DET
('stai_stare_AUX', 'mentendo_mentere_VERB')	22	stai mentendo	stai	mentendo	stare	mentere	AUX	VERB
('non_non_ADV', 'dovevo_dovere_AUX')	22	non dovevo	non	dovevo	non	dovere	ADV	AUX
('agli_a_ADP', 'occhi_occhio_NOUN')	22	agli occhi	agli	occhi	a	occhio	ADP	NOUN
('libro_libro_NOUN', 'appartiene_appartenere_VERB')	22	libro appartiene	libro	appartiene	libro	appartenere	NOUN	VERB
('mi_mi_PRON', 'parla_parlare_VERB')	22	mi parla	mi	parla	mi	parlare	PRON	VERB
('capito_capitare_VERB', 'male_male_ADV')	22	capito male	capito	male	capitare	male	VERB	ADV
('studiare_studiare_VERB', 'musica_musica_NOUN')	22	studiare musica	studiare	musica	studiare	musica	VERB	NOUN
('sa_sapere_VERB', 'molte_molto_DET')	22	sa molte	sa	molte	sapere	molto	VERB	DET
('era_essere_VERB', 'nessuno_nessuno_PRON')	22	era nessuno	era	nessuno	essere	nessuno	VERB	PRON
('vi_vi_PRON', 'servono_servire_VERB')	22	vi servono	vi	servono	vi	servire	PRON	VERB
('di_di_ADP', 'amore_amore_NOUN')	22	di amore	di	amore	di	amore	ADP	NOUN
('fatemi_fare_VERB', 'vedere_vedere_VERB')	22	fatemi vedere	fatemi	vedere	fare	vedere	VERB	VERB
('ne_ne_PRON', 'andasse_andare_VERB')	22	ne andasse	ne	andasse	ne	andare	PRON	VERB
('lui_lui_PRON', 'lasciò_lasciare_VERB')	22	lui lasciò	lui	lasciò	lui	lasciare	PRON	VERB
('qualcuno_qualcuno_PRON', 'a_a_ADP')	22		qualcuno	a	qualcuno	a	PRON	ADP
('casa_casa_NOUN', 'questa_questo_DET')	22	casa questa	casa	questa	casa	questo	NOUN	DET
('piacere_piacere_NOUN', 'di_di_ADP')	22	piacere di	piacere	di	piacere	di	NOUN	ADP
('loro_loro_PRON', 'dei_di_ADP')	22	loro dei	loro	dei	loro	di	PRON	ADP
('fatto_fare_VERB', 'è_essere_AUX')	22	fatto è	fatto	è	fare	essere	VERB	AUX
('una_uno_DET', 'zia_zia_NOUN')	22	una zia	una	zia	uno	zia	DET	NOUN
('dalla_da_ADP', 'bottiglia_bottiglia_NOUN')	22	dalla bottiglia	dalla	bottiglia	da	bottiglia	ADP	NOUN
('ragione_ragione_NOUN', 'a_a_ADP')	22		ragione	a	ragione	a	NOUN	ADP
('lei_in_ADP', 'sembrava_sembrare_VERB')	22	lei sembrava	lei	sembrava	in	sembrare	ADP	VERB
('ora_ora_NOUN', 'per_per_ADP')	22	ora per	ora	per	ora	per	NOUN	ADP
"(""po'_poco_ADV"", 'la_il_DET')"	22	po' la	po'	la	poco	il	ADV	DET
('arriva_arrivare_VERB', 'il_il_DET')	22	arriva il	arriva	il	arrivare	il	VERB	DET
('vorrebbe_volere_VERB', 'che_che_SCONJ')	22	vorrebbe che	vorrebbe	che	volere	che	VERB	SCONJ
('lingua_lingua_NOUN', 'è_essere_AUX')	22	lingua è	lingua	è	lingua	essere	NOUN	AUX
('domani_domani_ADV', 'notte_notte_NOUN')	22	domani notte	domani	notte	domani	notte	ADV	NOUN
('i_il_DET', 'giovani_giovane_NOUN')	22	i giovani	i	giovani	il	giovane	DET	NOUN
('però_però_ADV', 'lei_lei_PRON')	22	però lei	però	lei	però	lei	ADV	PRON
('aiutami_aiutamare_VERB', 'a_a_ADP')	22	a	aiutami	a	aiutamare	a	VERB	ADP
('sua_suo_DET', 'ex_ex_ADJ')	22	sua ex	sua	ex	suo	ex	DET	ADJ
('ricordi_ricordare_VERB', 'il_il_DET')	22	ricordi il	ricordi	il	ricordare	il	VERB	DET
('abbiamo_avere_AUX', 'visti_vedere_VERB')	22	abbiamo visti	abbiamo	visti	avere	vedere	AUX	VERB
('come_come_SCONJ', 'sembrano_sembrare_VERB')	22	come sembrano	come	sembrano	come	sembrare	SCONJ	VERB
('impegnata_impegnare_VERB', 'in_in_ADP')	22	impegnata in	impegnata	in	impegnare	in	VERB	ADP
('seguire_seguire_VERB', 'le_il_DET')	22	seguire le	seguire	le	seguire	il	VERB	DET
"('e_e_CCONJ', ""l'_lo_PRON"")"	22	e l'	e	l'	e	lo	CCONJ	PRON
('impegnato_impegnare_VERB', 'con_con_ADP')	22	impegnato con	impegnato	con	impegnare	con	VERB	ADP
('gatti_gatto_NOUN', 'non_non_ADV')	22	gatti non	gatti	non	gatto	non	NOUN	ADV
('mi_mi_PRON', 'mancate_mancare_VERB')	22	mi mancate	mi	mancate	mi	mancare	PRON	VERB
('ha_avere_AUX', 'ferito_ferire_VERB')	22	ha ferito	ha	ferito	avere	ferire	AUX	VERB
('tuoi_tuo_DET', 'libri_libro_NOUN')	22	tuoi libri	tuoi	libri	tuo	libro	DET	NOUN
('non_non_ADV', 'sto_stare_VERB')	22	non sto	non	sto	non	stare	ADV	VERB
('acceso_accendere_VERB', 'le_il_DET')	22	acceso le	acceso	le	accendere	il	VERB	DET
('fa_fare_VERB', 'delle_di_ADP')	21	fa delle	fa	delle	fare	di	VERB	ADP
('tornò_tornare_VERB', 'in_in_ADP')	21	tornò in	tornò	in	tornare	in	VERB	ADP
('date_dare_VERB', 'da_da_ADP')	21	da	date	da	dare	da	VERB	ADP
('fare_fare_VERB', 'soldi_soldo_NOUN')	21	fare soldi	fare	soldi	fare	soldo	VERB	NOUN
('ancora_ancora_ADV', 'vivi_vivo_ADJ')	21	ancora vivi	ancora	vivi	ancora	vivo	ADV	ADJ
"(""dell'_di_ADP"", 'incendio_incendio_NOUN')"	21	dell'incendio	dell'	incendio	di	incendio	ADP	NOUN
('mi_mi_PRON', 'capisce_capire_VERB')	21	mi capisce	mi	capisce	mi	capire	PRON	VERB
('invece_invece_ADV', 'che_che_SCONJ')	21	invece che	invece	che	invece	che	ADV	SCONJ
('nome_nome_NOUN', 'e_e_CCONJ')	21		nome	e	nome	e	NOUN	CCONJ
('abitare_abitare_VERB', 'con_con_ADP')	21	abitare con	abitare	con	abitare	con	VERB	ADP
('la_la_PRON', 'faccio_fare_VERB')	21	la faccio	la	faccio	la	fare	PRON	VERB
('sono_essere_AUX', 'assenti_assente_ADJ')	21	sono assenti	sono	assenti	essere	assente	AUX	ADJ
('sta_stare_VERB', 'meglio_meglio_ADV')	21	sta meglio	sta	meglio	stare	meglio	VERB	ADV
('mi_mi_PRON', 'darai_dare_VERB')	21	mi darai	mi	darai	mi	dare	PRON	VERB
('se_se_SCONJ', 'avessi_avere_VERB')	21	se avessi	se	avessi	se	avere	SCONJ	VERB
('della_di_ADP', 'porta_porta_NOUN')	21	della porta	della	porta	di	porta	ADP	NOUN
('in_in_ADP', 'contemporanea_contemporaneo_NOUN')	21	in contemporanea	in	contemporanea	in	contemporaneo	ADP	NOUN
('la_il_DET', 'roba_roba_NOUN')	21	la roba	la	roba	il	roba	DET	NOUN
('hanno_avere_AUX', 'offerto_offrire_VERB')	21	hanno offerto	hanno	offerto	avere	offrire	AUX	VERB
('giovane_giovane_ADJ', 'come_come_ADP')	21	giovane come	giovane	come	giovane	come	ADJ	ADP
('un_uno_DET', 'fungo_fungo_NOUN')	21	un fungo	un	fungo	uno	fungo	DET	NOUN
('cancellato_cancellare_VERB', 'il_il_DET')	21	cancellato il	cancellato	il	cancellare	il	VERB	DET
('impossibile_impossibile_ADJ', 'da_da_ADP')	21	impossibile da	impossibile	da	impossibile	da	ADJ	ADP
('avere_avere_VERB', 'torto_torto_NOUN')	21	avere torto	avere	torto	avere	torto	VERB	NOUN
('dopo_dopo_ADP', 'mezzanotte_mezzanotte_NOUN')	21	dopo mezzanotte	dopo	mezzanotte	dopo	mezzanotte	ADP	NOUN
('raramente_raramente_ADV', 'in_in_ADP')	21	raramente in	raramente	in	raramente	in	ADV	ADP
('abitava_abitare_VERB', 'a_a_ADP')	21		abitava	a	abitare	a	VERB	ADP
('mie_mio_DET', 'lettere_lettera_NOUN')	21	mie lettere	mie	lettere	mio	lettera	DET	NOUN
('spiegò_spiegare_VERB', 'il_il_DET')	21	spiegò il	spiegò	il	spiegare	il	VERB	DET
('che_che_PRON', 'possa_potere_AUX')	21	che possa	che	possa	che	potere	PRON	AUX
('che_che_PRON', 'succede_succedere_VERB')	21	che succede	che	succede	che	succedere	PRON	VERB
('loro_loro_PRON', 'saranno_essere_AUX')	21	loro saranno	loro	saranno	loro	essere	PRON	AUX
('lo_lo_PRON', 'prenda_prendere_VERB')	21	lo prenda	lo	prenda	lo	prendere	PRON	VERB
('dal_da_ADP', 'ponte_ponte_NOUN')	21	dal ponte	dal	ponte	da	ponte	ADP	NOUN
('cose_cosa_NOUN', 'così_così_ADV')	21	cose così	cose	così	cosa	così	NOUN	ADV
('parlare_parlare_VERB', 'per_per_ADP')	21	parlare per	parlare	per	parlare	per	VERB	ADP
('mandò_mandare_VERB', 'una_uno_DET')	21	mandò una	mandò	una	mandare	uno	VERB	DET
('suoi_suo_DET', 'gatti_gatto_NOUN')	21	suoi gatti	suoi	gatti	suo	gatto	DET	NOUN
('mi_mi_PRON', 'tratta_trattare_VERB')	21	mi tratta	mi	tratta	mi	trattare	PRON	VERB
