gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('bei_bello_ADJ', 'fiori_fiore_NOUN')	5	bei fiori	bei	fiori	bello	fiore	ADJ	NOUN
('qui_qui_ADV', 'il_il_DET')	5	qui il	qui	il	qui	il	ADV	DET
('lo_lo_PRON', 'stiamo_stare_AUX')	5	lo stiamo	lo	stiamo	lo	stare	PRON	AUX
('era_essere_AUX', 'fortunata_fortunato_ADJ')	5	era fortunata	era	fortunata	essere	fortunato	AUX	ADJ
('assolutamente_assolutamente_ADV', 'ragione_ragione_NOUN')	5	assolutamente ragione	assolutamente	ragione	assolutamente	ragione	ADV	NOUN
('ancora_ancora_ADV', 'scrivere_scrivere_VERB')	5	ancora scrivere	ancora	scrivere	ancora	scrivere	ADV	VERB
('qualche_qualche_DET', 'fiore_fiore_NOUN')	5	qualche fiore	qualche	fiore	qualche	fiore	DET	NOUN
('volte_volta_NOUN', 'la_il_DET')	5	volte la	volte	la	volta	il	NOUN	DET
"('leggere_leggere_VERB', ""l'_il_DET"")"	5	leggere l'	leggere	l'	leggere	il	VERB	DET
('se_se_PRON', 'la_la_PRON')	5	se la	se	la	se	la	PRON	PRON
('la_la_PRON', 'avrebbe_avere_AUX')	5	la avrebbe	la	avrebbe	la	avere	PRON	AUX
('una_uno_DET', 'gemella_gemello_NOUN')	5	una gemella	una	gemella	uno	gemello	DET	NOUN
('così_così_ADV', 'impegnato_impegnare_VERB')	5	così impegnato	così	impegnato	così	impegnare	ADV	VERB
('non_non_ADV', 'vede_vedere_VERB')	5	non vede	non	vede	non	vedere	ADV	VERB
('ci_ci_PRON', 'fosse_essere_VERB')	5	ci fosse	ci	fosse	ci	essere	PRON	VERB
('nuotare_nuotare_VERB', 'oggi_oggi_ADV')	5	nuotare oggi	nuotare	oggi	nuotare	oggi	VERB	ADV
('bruciato_bruciato_VERB', 'il_il_DET')	5	bruciato il	bruciato	il	bruciato	il	VERB	DET
('a_a_ADP', 'convincere_convincere_VERB')	5	a a convincere	a	convincere	a	convincere	ADP	VERB
('posso_potere_AUX', 'farti_fare_VERB')	5	posso farti	posso	farti	potere	fare	AUX	VERB
('non_non_ADV', 'dobbiamo_dovere_AUX')	5	non dobbiamo	non	dobbiamo	non	dovere	ADV	AUX
('non_non_ADV', 'volere_volere_VERB')	5	non volere	non	volere	non	volere	ADV	VERB
('in_in_ADP', 'libertà_libertà_NOUN')	5	in libertà	in	libertà	in	libertà	ADP	NOUN
('quale_quale_DET', 'parte_parte_NOUN')	5	quale parte	quale	parte	quale	parte	DET	NOUN
('mi_mi_PRON', 'infastidisce_infastidire_VERB')	5	mi infastidisce	mi	infastidisce	mi	infastidire	PRON	VERB
('sempre_sempre_ADV', 'con_con_ADP')	5	sempre con	sempre	con	sempre	con	ADV	ADP
('sue_suo_DET', 'lamentele_lamentela_NOUN')	5	sue lamentele	sue	lamentele	suo	lamentela	DET	NOUN
('la_il_DET', 'causa_causa_NOUN')	5	la causa	la	causa	il	causa	DET	NOUN
"(""po'_poco_ADV"", 'geloso_geloso_ADJ')"	5	po' geloso	po'	geloso	poco	geloso	ADV	ADJ
('indossa_indossare_VERB', 'una_uno_DET')	5	indossa una	indossa	una	indossare	uno	VERB	DET
('posso_potere_AUX', 'uscire_uscire_VERB')	5	posso uscire	posso	uscire	potere	uscire	AUX	VERB
('mio_mio_DET', 'invito_invito_NOUN')	5	mio invito	mio	invito	mio	invito	DET	NOUN
('mi_mi_PRON', 'aiutò_aiutare_VERB')	5	mi aiutò	mi	aiutò	mi	aiutare	PRON	VERB
('bevette_bevere_VERB', 'il_il_DET')	5	bevette il	bevette	il	bevere	il	VERB	DET
('mio_mio_DET', 'successo_successo_NOUN')	5	mio successo	mio	successo	mio	successo	DET	NOUN
('penna_penna_NOUN', 'in_in_ADP')	5	penna in	penna	in	penna	in	NOUN	ADP
('intorno_intorno_ADV', 'a_a_ADP')	5		intorno	a	intorno	a	ADV	ADP
('quale_quale_PRON', 'è_essere_AUX')	5	quale è	quale	è	quale	essere	PRON	AUX
('domani_domani_ADV', 'è_essere_AUX')	5	domani è	domani	è	domani	essere	ADV	AUX
('troppo_troppo_ADV', 'occupato_occupato_ADJ')	5	troppo occupato	troppo	occupato	troppo	occupato	ADV	ADJ
('molto_molto_ADV', 'buona_buono_ADJ')	5	molto buona	molto	buona	molto	buono	ADV	ADJ
('è_essere_AUX', 'oggi_oggi_ADV')	5	è oggi	è	oggi	essere	oggi	AUX	ADV
('una_uno_DET', 'sorta_sorta_NOUN')	5	una sorta	una	sorta	uno	sorta	DET	NOUN
('che_che_SCONJ', 'stavano_stare_AUX')	5	che stavano	che	stavano	che	stare	SCONJ	AUX
('già_già_ADV', 'una_uno_DET')	5	già una	già	una	già	uno	ADV	DET
('dei_di_ADP', 'computer_computer_NOUN')	5	dei computer	dei	computer	di	computer	ADP	NOUN
('era_essere_AUX', 'forte_forte_ADJ')	5	era forte	era	forte	essere	forte	AUX	ADJ
('sapete_sapere_VERB', 'come_come_ADV')	5	sapete come	sapete	come	sapere	come	VERB	ADV
('vorreste_volere_VERB', 'che_che_SCONJ')	5	vorreste che	vorreste	che	volere	che	VERB	SCONJ
('vivevo_vivere_VERB', 'a_a_ADP')	5	vivevo a	vivevo	a	vivere	a	VERB	ADP
('un_uno_DET', 'fotografo_fotografo_NOUN')	5	un fotografo	un	fotografo	uno	fotografo	DET	NOUN
('i_il_DET', 'gamberetti_gamberotto_NOUN')	5	i piacciono ancora i gamberetti	i	gamberetti	il	gamberotto	DET	NOUN
('troppo_troppo_ADV', 'debole_debole_ADJ')	5	troppo debole	troppo	debole	troppo	debole	ADV	ADJ
('sulla_su_ADP', 'pizza_pizza_NOUN')	5	sulla pizza	sulla	pizza	su	pizza	ADP	NOUN
('sembra_sembrare_VERB', 'troppo_troppo_ADV')	5	sembra troppo	sembra	troppo	sembrare	troppo	VERB	ADV
('la_la_PRON', 'state_essere_AUX')	5	la state	la	state	la	essere	PRON	AUX
('modo_modo_NOUN', 'strano_strano_ADJ')	5	modo strano	modo	strano	modo	strano	NOUN	ADJ
('ancora_ancora_ADV', 'là_là_ADV')	5	ancora là	ancora	là	ancora	là	ADV	ADV
('pare_parere_VERB', 'che_che_SCONJ')	5	pare che	pare	che	parere	che	VERB	SCONJ
('stesso_stesso_ADJ', 'modo_modo_NOUN')	5	stesso modo	stesso	modo	stesso	modo	ADJ	NOUN
('lontane_lontano_ADJ', 'da_da_ADP')	5	lontane da	lontane	da	lontano	da	ADJ	ADP
('dista_distare_VERB', 'la_il_DET')	5	dista la	dista	la	distare	il	VERB	DET
('un_uno_DET', 'brandy_brandy_NOUN')	5	un brandy	un	brandy	uno	brandy	DET	NOUN
('vieni_venire_VERB', 'con_con_ADP')	5	vieni con	vieni	con	venire	con	VERB	ADP
('questo_questo_DET', 'testo_testo_NOUN')	5	questo testo	questo	testo	questo	testo	DET	NOUN
('capito_capitare_VERB', 'male_male_ADV')	5	capito male	capito	male	capitare	male	VERB	ADV
('fai_fare_VERB', 'quello_quello_PRON')	5	fai quello	fai	quello	fare	quello	VERB	PRON
('vuole_volere_AUX', 'uccidere_uccidere_VERB')	5	vuole uccidere	vuole	uccidere	volere	uccidere	AUX	VERB
('fatto_fare_VERB', 'ridere_ridere_VERB')	5	fatto ridere	fatto	ridere	fare	ridere	VERB	VERB
('gli_il_DET', 'sport_sport_NOUN')	5	gli sport	gli	sport	il	sport	DET	NOUN
('sentiva_sentire_VERB', 'a_a_ADP')	5	sentiva	sentiva	a	sentire	a	VERB	ADP
('leggendo_leggere_VERB', 'una_uno_DET')	5	leggendo una	leggendo	una	leggere	uno	VERB	DET
('mangiare_mangiare_VERB', 'troppo_troppo_ADV')	5	mangiare troppo	mangiare	troppo	mangiare	troppo	VERB	ADV
('non_non_ADV', 'esiste_esistere_VERB')	5	non esiste	non	esiste	non	esistere	ADV	VERB
('non_non_ADV', 'provi_provare_VERB')	5	non provi	non	provi	non	provare	ADV	VERB
('studiato_studiare_VERB', 'in_in_ADP')	5	studiato in	studiato	in	studiare	in	VERB	ADP
('potrebbe_potere_AUX', 'funzionare_funzionare_VERB')	5	potrebbe funzionare	potrebbe	funzionare	potere	funzionare	AUX	VERB
('mai_mai_ADV', 'visti_vedere_VERB')	5	mai visti	mai	visti	mai	vedere	ADV	VERB
('con_con_ADP', 'dei_di_ADP')	5	con dei	con	dei	con	di	ADP	ADP
('solo_solo_ADV', 'scherzando_scherzare_VERB')	5	solo scherzando	solo	scherzando	solo	scherzare	ADV	VERB
('riempite_riempire_VERB', 'il_il_DET')	5	riempite il	riempite	il	riempire	il	VERB	DET
('deve_dovere_AUX', 'aver_avere_AUX')	5	deve aver	deve	aver	dovere	avere	AUX	AUX
('non_non_ADV', 'sprecate_sprecare_VERB')	5	non sprecate	non	sprecate	non	sprecare	ADV	VERB
('di_di_ADP', 'pensare_pensare_VERB')	5	di pensare	di	pensare	di	pensare	ADP	VERB
('bisogno_bisogno_NOUN', 'delle_di_ADP')	5	bisogno delle	bisogno	delle	bisogno	di	NOUN	ADP
('in_in_ADP', 'primavera_primavera_NOUN')	5	in primavera	in	primavera	in	primavera	ADP	NOUN
('noi_noi_PRON', 'stavamo_stare_AUX')	5	noi stavamo	noi	stavamo	noi	stare	PRON	AUX
('avevano_avere_VERB', 'intenzione_intenzione_NOUN')	5	avevano intenzione	avevano	intenzione	avere	intenzione	VERB	NOUN
('un_uno_DET', 'pupazzo_pupazzo_NOUN')	5	un pupazzo	un	pupazzo	uno	pupazzo	DET	NOUN
('può_potere_AUX', 'prendere_prendere_VERB')	5	può prendere	può	prendere	potere	prendere	AUX	VERB
('ero_essere_AUX', 'abbastanza_abbastanza_ADV')	5	ero abbastanza	ero	abbastanza	essere	abbastanza	AUX	ADV
('quando_quando_SCONJ', 'arrivai_arrivare_VERB')	5	quando arrivai	quando	arrivai	quando	arrivare	SCONJ	VERB
('mi_mi_PRON', 'morse_mordere_VERB')	5	mi morse	mi	morse	mi	mordere	PRON	VERB
('quanti_quanto_DET', 'capitoli_capitolo_NOUN')	5	quanti capitoli	quanti	capitoli	quanto	capitolo	DET	NOUN
('farlo_fare_VERB', 'qui_qui_ADV')	5	farlo qui	farlo	qui	fare	qui	VERB	ADV
('più_più_ADV', 'al_a_ADP')	5	più al	più	al	più	a	ADV	ADP
('ci_ci_PRON', 'fu_essere_VERB')	5	ci fu	ci	fu	ci	essere	PRON	VERB
('dei_di_ADP', 'treni_treno_NOUN')	5	dei treni	dei	treni	di	treno	ADP	NOUN
('è_essere_AUX', 'fantastica_fantastico_ADJ')	5	è fantastica	è	fantastica	essere	fantastico	AUX	ADJ
('le_il_DET', 'circostanze_circostanza_NOUN')	5	le circostanze	le	circostanze	il	circostanza	DET	NOUN
('delle_di_ADP', 'rose_rosa_NOUN')	5	delle rose	delle	rose	di	rosa	ADP	NOUN
('buttò_buttare_VERB', 'via_via_ADV')	5	buttò via	buttò	via	buttare	via	VERB	ADV
('inglese_inglese_NOUN', 'e_e_CCONJ')	5		inglese	e	inglese	e	NOUN	CCONJ
('piace_piacere_VERB', 'ascoltare_ascoltare_VERB')	5	piace ascoltare	piace	ascoltare	piacere	ascoltare	VERB	VERB
('fuori_fuori_ADV', 'con_con_ADP')	5	fuori con	fuori	con	fuori	con	ADV	ADP
('di_di_ADP', 'essi_essi_PRON')	5	di essi	di	essi	di	essi	ADP	PRON
('la_il_DET', 'busta_busta_NOUN')	5	la busta	la	busta	il	busta	DET	NOUN
('ragazzi_ragazzo_NOUN', 'siete_essere_AUX')	5	ragazzi siete	ragazzi	siete	ragazzo	essere	NOUN	AUX
('devo_dovere_AUX', 'chiedere_chiedere_VERB')	5	devo chiedere	devo	chiedere	dovere	chiedere	AUX	VERB
('molto_molto_ADV', 'impaziente_impaziente_ADJ')	5	molto impaziente	molto	impaziente	molto	impaziente	ADV	ADJ
('a_a_ADP', 'caccia_caccia_NOUN')	5	andare a caccia	a	caccia	a	caccia	ADP	NOUN
('tizio_tizio_NOUN', 'che_che_PRON')	5	tizio che	tizio	che	tizio	che	NOUN	PRON
('ha_avere_VERB', 'in_in_ADP')	5	ha in	ha	in	avere	in	VERB	ADP
('dammi_dare_VERB', 'del_di_ADP')	5	dammi del	dammi	del	dare	di	VERB	ADP
('che_che_SCONJ', 'spera_sperare_VERB')	5	che spera	che	spera	che	sperare	SCONJ	VERB
('non_non_ADV', 'molto_molto_ADV')	5	non molto	non	molto	non	molto	ADV	ADV
('buon_buono_ADJ', 'dizionario_dizionario_NOUN')	5	buon dizionario	buon	dizionario	buono	dizionario	ADJ	NOUN
('che_che_SCONJ', 'fossero_essere_AUX')	5	che fossero	che	fossero	che	essere	SCONJ	AUX
('la_il_DET', 'fortuna_fortuna_NOUN')	5	la fortuna	la	fortuna	il	fortuna	DET	NOUN
('un_uno_DET', 'novellino_novellino_NOUN')	5	un novellino	un	novellino	uno	novellino	DET	NOUN
('incolpo_incolpare_VERB', 'per_per_ADP')	5	incolpo per	incolpo	per	incolpare	per	VERB	ADP
('dovrei_dovere_AUX', 'scrivere_scrivere_VERB')	5	dovrei scrivere	dovrei	scrivere	dovere	scrivere	AUX	VERB
('preferisci_preferire_VERB', 'il_il_DET')	5	preferisci il	preferisci	il	preferire	il	VERB	DET
('sulla_su_ADP', 'luna_luna_NOUN')	5	sulla luna	sulla	luna	su	luna	ADP	NOUN
('frutti_frutto_NOUN', 'di_di_ADP')	5	frutti di	frutti	di	frutto	di	NOUN	ADP
('sanno_sapere_VERB', 'chi_chi_PRON')	5	sanno chi	sanno	chi	sapere	chi	VERB	PRON
('facendo_fare_VERB', 'innervosire_innervosire_VERB')	5	facendo innervosire	facendo	innervosire	fare	innervosire	VERB	VERB
('mio_mio_DET', 'portatile_portatile_NOUN')	5	mio portatile	mio	portatile	mio	portatile	DET	NOUN
"('da_da_ADP', ""dov'_dove_ADV"")"	5	da dov'	da	dov'	da	dove	ADP	ADV
('vuoi_volere_AUX', 'dire_dire_VERB')	5	vuoi dire	vuoi	dire	volere	dire	AUX	VERB
('una_uno_DET', 'bugiarda_bugiarda_NOUN')	5	una bugiarda	una	bugiarda	uno	bugiarda	DET	NOUN
('non_non_ADV', 'conoscono_conoscere_VERB')	5	non conoscono	non	conoscono	non	conoscere	ADV	VERB
('imparo_imparare_VERB', 'il_il_DET')	5	imparo il	imparo	il	imparare	il	VERB	DET
('doveva_dovere_AUX', 'farlo_fare_VERB')	5	doveva farlo	doveva	farlo	dovere	fare	AUX	VERB
('posto_posto_NOUN', 'così_così_ADV')	5	posto così	posto	così	posto	così	NOUN	ADV
('occupato_occupare_VERB', 'in_in_ADP')	5	occupato in	occupato	in	occupare	in	VERB	ADP
('lavoro_lavoro_NOUN', 'migliore_migliore_ADJ')	5	lavoro migliore	lavoro	migliore	lavoro	migliore	NOUN	ADJ
('loro_loro_PRON', 'se_se_PRON')	5	loro se	loro	se	loro	se	PRON	PRON
('le_le_PRON', 'crede_credere_VERB')	5	le crede	le	crede	le	credere	PRON	VERB
('molto_molto_ADV', 'preoccupata_preoccupato_ADJ')	5	molto preoccupata	molto	preoccupata	molto	preoccupato	ADV	ADJ
('il_il_DET', 'cancro_cancro_NOUN')	5	il cancro	il	cancro	il	cancro	DET	NOUN
('al_a_ADP', 'loro_loro_DET')	5	al loro	al	loro	a	loro	ADP	DET
('puoi_potere_AUX', 'portarmi_portare_VERB')	5	puoi portarmi	puoi	portarmi	potere	portare	AUX	VERB
('può_potere_AUX', 'utilizzare_utilizzare_VERB')	5	può utilizzare	può	utilizzare	potere	utilizzare	AUX	VERB
('utilizzare_utilizzare_VERB', 'i_il_DET')	5	uti	utilizzare	i	utilizzare	il	VERB	DET
('sulla_su_ADP', 'vostra_vostro_DET')	5	sulla vostra	sulla	vostra	su	vostro	ADP	DET
('stare_stare_VERB', 'da_da_ADP')	5	stare da	stare	da	stare	da	VERB	ADP
('già_già_ADV', 'sposata_sposare_VERB')	5	già sposata	già	sposata	già	sposare	ADV	VERB
('vuole_volere_VERB', 'qui_qui_ADV')	5	vuole qui	vuole	qui	volere	qui	VERB	ADV
('molto_molto_ADV', 'del_di_ADP')	5	molto del	molto	del	molto	di	ADV	ADP
('abbiamo_avere_VERB', 'riso_riso_NOUN')	5	abbiamo riso	abbiamo	riso	avere	riso	VERB	NOUN
('fuori_fuori_ADP', 'pericolo_pericolo_NOUN')	5	fuori pericolo	fuori	pericolo	fuori	pericolo	ADP	NOUN
('ragazza_ragazzo_NOUN', 'che_che_PRON')	5	ragazza che	ragazza	che	ragazzo	che	NOUN	PRON
('cosa_cosa_PRON', 'stavate_stare_AUX')	5	cosa stavate	cosa	stavate	cosa	stare	PRON	AUX
('dei_di_ADP', 'parenti_parente_NOUN')	5	dei parenti	dei	parenti	di	parente	ADP	NOUN
('in_in_ADP', 'dettaglio_dettaglio_NOUN')	5	in dettaglio	in	dettaglio	in	dettaglio	ADP	NOUN
('porta_porta_NOUN', 'del_di_ADP')	5	porta del	porta	del	porta	di	NOUN	ADP
('cinema_cinema_NOUN', 'con_con_ADP')	5	cinema con	cinema	con	cinema	con	NOUN	ADP
('le_le_PRON', 'chiesi_chiedere_VERB')	5	le chiesi	le	chiesi	le	chiedere	PRON	VERB
('giorni_giorno_NOUN', 'di_di_ADP')	5	giorni di	giorni	di	giorno	di	NOUN	ADP
('cominciò_cominciare_VERB', 'ad_a_ADP')	5	cominciò ad	cominciò	ad	cominciare	a	VERB	ADP
('molto_molto_ADV', 'orgogliosi_orgoglioso_ADJ')	5	molto orgogliosi	molto	orgogliosi	molto	orgoglioso	ADV	ADJ
('diede_dare_VERB', 'questo_questo_DET')	5	diede questo	diede	questo	dare	questo	VERB	DET
('sono_essere_AUX', 'ricche_ricco_ADJ')	5	sono ricche	sono	ricche	essere	ricco	AUX	ADJ
('sono_essere_AUX', 'mie_mio_DET')	5	sono mie	sono	mie	essere	mio	AUX	DET
('sono_essere_AUX', 'diretta_dirigere_VERB')	5	sono diretta	sono	diretta	essere	dirigere	AUX	VERB
('dovuto_dovere_AUX', 'aiutare_aiutare_VERB')	5	dovuto aiutare	dovuto	aiutare	dovere	aiutare	AUX	VERB
('chiede_chiedere_VERB', 'a_a_ADP')	5	chiede a	chiede	a	chiedere	a	VERB	ADP
('sa_sapere_VERB', 'quando_quando_SCONJ')	5	sa quando	sa	quando	sapere	quando	VERB	SCONJ
('per_per_ADP', 'gli_il_DET')	5	per gli	per	gli	per	il	ADP	DET
('gelato_gelato_NOUN', 'alla_a_ADP')	5	gelato alla	gelato	alla	gelato	a	NOUN	ADP
('loro_loro_DET', 'automobile_automobile_NOUN')	5	loro automobile	loro	automobile	loro	automobile	DET	NOUN
('dica_dire_VERB', 'come_come_SCONJ')	5	dica come	dica	come	dire	come	VERB	SCONJ
('pochi_poco_DET', 'anni_anno_NOUN')	5	pochi anni	pochi	anni	poco	anno	DET	NOUN
('chiamatemi_chiamatemere_VERB', 'se_se_SCONJ')	5	chiamatemi se	chiamatemi	se	chiamatemere	se	VERB	SCONJ
('dirti_dire_VERB', 'qualcosa_qualcosa_PRON')	5	dirti qualcosa	dirti	qualcosa	dire	qualcosa	VERB	PRON
('scuola_scuola_NOUN', 'ha_avere_VERB')	5	scuola ha	scuola	ha	scuola	avere	NOUN	VERB
('poker_poker_NOUN', 'con_con_ADP')	5	poker con	poker	con	poker	con	NOUN	ADP
('stanca_stanco_ADJ', 'di_di_ADP')	5	stanca di	stanca	di	stanco	di	ADJ	ADP
('siete_essere_AUX', 'tutti_tutto_PRON')	5	siete tutti	siete	tutti	essere	tutto	AUX	PRON
('voleva_volere_AUX', 'vendere_vendere_VERB')	5	voleva vendere	voleva	vendere	volere	vendere	AUX	VERB
('un_uno_DET', 'futuro_futuro_NOUN')	5	un futuro	un	futuro	uno	futuro	DET	NOUN
('non_non_ADV', 'chiede_chiedere_VERB')	5	non chiede	non	chiede	non	chiedere	ADV	VERB
"(""dov'_dove_ADV"", 'eravate_eravare_VERB')"	5	dov'eravate	dov'	eravate	dove	eravare	ADV	VERB
('lanciò_lanciare_VERB', 'un_uno_DET')	5	lanciò un	lanciò	un	lanciare	uno	VERB	DET
('hai_avere_AUX', 'cambiato_cambiare_VERB')	5	hai cambiato	hai	cambiato	avere	cambiare	AUX	VERB
('posso_potere_AUX', 'chiamare_chiamare_VERB')	5	posso chiamare	posso	chiamare	potere	chiamare	AUX	VERB
('loro_loro_DET', 'figli_figlio_NOUN')	5	loro figli	loro	figli	loro	figlio	DET	NOUN
('sua_suo_DET', 'squadra_squadra_NOUN')	5	sua squadra	sua	squadra	suo	squadra	DET	NOUN
('non_non_ADV', 'beva_bere_VERB')	5	non beva	non	beva	non	bere	ADV	VERB
('tenne_tenere_VERB', 'la_il_DET')	5	tenne la	tenne	la	tenere	il	VERB	DET
('hanno_avere_AUX', 'offerto_offrire_VERB')	5	hanno offerto	hanno	offerto	avere	offrire	AUX	VERB
('che_che_SCONJ', 'arrivi_arrivare_VERB')	5	che arrivi	che	arrivi	che	arrivare	SCONJ	VERB
('avevi_avere_VERB', 'ragione_ragione_NOUN')	5	avevi ragione	avevi	ragione	avere	ragione	VERB	NOUN
('su_su_ADP', 'quel_quello_DET')	5	su quel	su	quel	su	quello	ADP	DET
('trascorso_trascorrere_VERB', 'la_il_DET')	5	trascorso la	trascorso	la	trascorrere	il	VERB	DET
('qualcosa_qualcosa_PRON', 'alla_a_ADP')	5	qualcosa alla	qualcosa	alla	qualcosa	a	PRON	ADP
('una_uno_DET', 'promessa_promessa_NOUN')	5	una promessa	una	promessa	uno	promessa	DET	NOUN
('a_a_ADP', 'trovarvi_trovare_VERB')	5	a trovarvi	a	trovarvi	a	trovare	ADP	VERB
('chiamato_chiamare_VERB', 'un_uno_DET')	5	chiamato un	chiamato	un	chiamare	uno	VERB	DET
('dove_dove_ADV', 'stava_stare_AUX')	5	dove stava	dove	stava	dove	stare	ADV	AUX
('la_il_DET', 'tua_tuo_PRON')	5	la tua	la	tua	il	tuo	DET	PRON
('aveva_avere_VERB', 'la_il_DET')	5	aveva la	aveva	la	avere	il	VERB	DET
('è_essere_AUX', 'esausto_esausto_ADJ')	5	è esausto	è	esausto	essere	esausto	AUX	ADJ
('portare_portare_VERB', 'un_uno_DET')	5	portare un	portare	un	portare	uno	VERB	DET
('dalla_da_ADP', 'stessa_stesso_ADJ')	5	dalla stessa	dalla	stessa	da	stesso	ADP	ADJ
('da_da_ADP', 'incolpare_incolpare_VERB')	5	da incolpare	da	incolpare	da	incolpare	ADP	VERB
('ancora_ancora_ADV', 'lavato_lavare_VERB')	5	ancora lavato	ancora	lavato	ancora	lavare	ADV	VERB
('che_che_DET', 'cazzo_cazzo_NOUN')	5	che cazzo	che	cazzo	che	cazzo	DET	NOUN
('sai_sapere_VERB', 'come_come_SCONJ')	5	sai come	sai	come	sapere	come	VERB	SCONJ
('nella_in_ADP', 'neve_neve_NOUN')	5	nella neve	nella	neve	in	neve	ADP	NOUN
('sta_stare_AUX', 'solo_solo_ADV')	5	sta solo	sta	solo	stare	solo	AUX	ADV
('la_il_DET', 'maionese_maionese_NOUN')	5	la maionese	la	maionese	il	maionese	DET	NOUN
('dei_di_ADP', 'ragni_ragno_NOUN')	5	dei ragni	dei	ragni	di	ragno	ADP	NOUN
('che_che_DET', 'libro_libro_NOUN')	5	che libro	che	libro	che	libro	DET	NOUN
('diede_dare_VERB', 'le_il_DET')	5	diede le	diede	le	dare	il	VERB	DET
('è_essere_AUX', 'generoso_generoso_ADJ')	5	è generoso	è	generoso	essere	generoso	AUX	ADJ
('sono_essere_AUX', 'anche_anche_ADV')	5	sono anche	sono	anche	essere	anche	AUX	ADV
('le_il_DET', 'foglie_foglia_NOUN')	5	le foglie	le	foglie	il	foglia	DET	NOUN
('manca_mancare_VERB', 'di_di_ADP')	5	manca di	manca	di	mancare	di	VERB	ADP
('appena_appena_ADV', 'tornato_tornare_VERB')	5	appena tornato	appena	tornato	appena	tornare	ADV	VERB
('o_o_CCONJ', 'quello_quello_PRON')	5	o o quello	o	quello	o	quello	CCONJ	PRON
('cena_cena_NOUN', 'è_essere_AUX')	5	cena è	cena	è	cena	essere	NOUN	AUX
('lei_lei_PRON', 'domani_domani_ADV')	5	lei domani	lei	domani	lei	domani	PRON	ADV
('il_il_DET', 'corso_corso_NOUN')	5	il corso	il	corso	il	corso	DET	NOUN
('se_se_SCONJ', 'avessi_avere_VERB')	5	se avessi	se	avessi	se	avere	SCONJ	VERB
('avevano_avere_VERB', 'dei_di_ADP')	5	avevano dei	avevano	dei	avere	di	VERB	ADP
('tazze_tazza_NOUN', 'da_da_ADP')	5	tazze da	tazze	da	tazza	da	NOUN	ADP
('leggere_leggere_VERB', 'questo_questo_PRON')	5	leggere questo	leggere	questo	leggere	questo	VERB	PRON
('cosa_cosa_NOUN', 'da_da_ADP')	5	cosa da	cosa	da	cosa	da	NOUN	ADP
('mi_mi_PRON', 'prenderò_prendere_VERB')	5	mi prenderò	mi	prenderò	mi	prendere	PRON	VERB
('possiamo_potere_AUX', 'più_più_ADV')	5	possiamo più	possiamo	più	potere	più	AUX	ADV
('era_essere_AUX', 'soltanto_soltanto_ADV')	5	era soltanto	era	soltanto	essere	soltanto	AUX	ADV
('lei_lei_PRON', 'stia_essere_AUX')	5	lei stia	lei	stia	lei	essere	PRON	AUX
('di_di_ADP', 'dirlo_dire_VERB')	5	di dirlo	di	dirlo	di	dire	ADP	VERB
('ascoltando_ascoltare_VERB', 'della_di_ADP')	5	ascoltando della	ascoltando	della	ascoltare	di	VERB	ADP
('lo_il_DET', 'zio_zio_NOUN')	5	lo zio	lo	zio	il	zio	DET	NOUN
('quasi_quasi_ADV', 'morto_morire_VERB')	5	quasi morto	quasi	morto	quasi	morire	ADV	VERB
('si_si_PRON', 'metta_mettere_VERB')	5	si metta	si	metta	si	mettere	PRON	VERB
('tempo_tempo_NOUN', 'pieno_pieno_ADJ')	5	tempo pieno	tempo	pieno	tempo	pieno	NOUN	ADJ
('stiamo_stare_AUX', 'provando_provare_VERB')	5	stiamo provando	stiamo	provando	stare	provare	AUX	VERB
('del_di_ADP', 'futuro_futuro_NOUN')	5	del futuro	del	futuro	di	futuro	ADP	NOUN
"(""l'_il_DET"", 'autore_autore_NOUN')"	5	l'autore	l'	autore	il	autore	DET	NOUN
('questo_questo_DET', 'romanzo_romanzo_NOUN')	5	questo romanzo	questo	romanzo	questo	romanzo	DET	NOUN
('tuoi_tuo_DET', 'figli_figlio_NOUN')	5	tuoi figli	tuoi	figli	tuo	figlio	DET	NOUN
('che_che_PRON', 'sembra_sembrare_VERB')	5	che sembra	che	sembra	che	sembrare	PRON	VERB
"(""quest'_questo_DET"", 'ora_ora_NOUN')"	5	quest'ora	quest'	ora	questo	ora	DET	NOUN
('scatola_scatola_NOUN', 'non_non_ADV')	5	scatola non	scatola	non	scatola	non	NOUN	ADV
('lavorando_lavorare_VERB', 'sul_su_ADP')	5	lavorando sul	lavorando	sul	lavorare	su	VERB	ADP
('dal_da_ADP', 'tavolo_tavolo_NOUN')	5	dal tavolo	dal	tavolo	da	tavolo	ADP	NOUN
('aveva_avere_VERB', 'voglia_voglia_NOUN')	5	aveva voglia	aveva	voglia	avere	voglia	VERB	NOUN
('dormire_dormire_VERB', 'sul_su_ADP')	5	dormire sul	dormire	sul	dormire	su	VERB	ADP
('sono_essere_AUX', 'entrambe_entrambi_PRON')	5	sono entrambe	sono	entrambe	essere	entrambi	AUX	PRON
('preoccupo_preoccupare_VERB', 'per_per_ADP')	5	preoccupo per	preoccupo	per	preoccupare	per	VERB	ADP
('ha_avere_AUX', 'licenziato_licenziare_VERB')	5	ha licenziato	ha	licenziato	avere	licenziare	AUX	VERB
