category,sub_category,definition_en,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_term,combined_hash,combined_audio_file,english_text,english_hash,english_audio_file,english_voice_name,english_speaking_rate,english_pitch,english_duration_ms,italian_text,italian_hash,italian_audio_file,italian_voice_name,italian_speaking_rate,italian_pitch,italian_duration_ms
verb,jewelry and metal working,third-person present,in-CHEE-deh,,present_3sg,,1,,,She engraves the pendant now.,Lei incide il pendente ora.,graffia,,incidere,f4c6c2e22bc72186c6b04f8aac68fc1e35d8763d34ef5bb671f54f3bcfce9680,category_data/audio/verb_jewelry_and_metal_working/f4c6c2e22bc72186c6b04f8aac68fc1e35d8763d34ef5bb671f54f3bcfce9680.mp3,she engraves,e69a1423097b347c1b47cd407f6bded2123c63508493be76102a9ee4258f2b69,data/audio/e69a1423097b347c1b47cd407f6bded2123c63508493be76102a9ee4258f2b69.mp3,en-US-Wavenet-D,1.0,0,1320,incide,0087561932a17d138678a8c5b0dd32ea4f1a636dba404825844f4b3681c3b798,data/audio/0087561932a17d138678a8c5b0dd32ea4f1a636dba404825844f4b3681c3b798.mp3,it-IT-Wavenet-D,0.75,0,1056
verb,jewelry and metal working,third-person present,in-CHEE-deh,,present_3sg,,1,,,He engraves the bracelet daily.,Lui incide il bracciale ogni giorno.,graffia,,incidere,4ca1028bb7a6ecbda9d4a2e36b3f0a5fe7c5ca4a9d0f67e14a46e0e7e663bf7d,category_data/audio/verb_jewelry_and_metal_working/4ca1028bb7a6ecbda9d4a2e36b3f0a5fe7c5ca4a9d0f67e14a46e0e7e663bf7d.mp3,he engraves,d10608af52a1c4c031d1b34f76aacf73e07d0be8e20dd90d01ffdb20f9f8502d,data/audio/d10608af52a1c4c031d1b34f76aacf73e07d0be8e20dd90d01ffdb20f9f8502d.mp3,en-US-Wavenet-D,1.0,0,1272,incide,0087561932a17d138678a8c5b0dd32ea4f1a636dba404825844f4b3681c3b798,data/audio/0087561932a17d138678a8c5b0dd32ea4f1a636dba404825844f4b3681c3b798.mp3,it-IT-Wavenet-D,0.75,0,1056
verb,jewelry and metal working,first-person plural,in-CHEE-DYAH-mo,,present_1pl,,1,,,We engrave the necklace together.,Incidiamo la collana insieme.,graffiamo,,incidere,ac3cbb24d186e926222c0a06f679e3dbb96a952e57eb62321ea5c2c4c03a01a7,category_data/audio/verb_jewelry_and_metal_working/ac3cbb24d186e926222c0a06f679e3dbb96a952e57eb62321ea5c2c4c03a01a7.mp3,we engrave,bb6fc604d81ea287cf36ea9ab797af21e164cc30f286c668133129673046a407,data/audio/bb6fc604d81ea287cf36ea9ab797af21e164cc30f286c668133129673046a407.mp3,en-US-Wavenet-D,1.0,0,1104,incidiamo,72c444e778fc76487d90be75fc25592967ce598b8005c90f6c3f934f12739644,data/audio/72c444e778fc76487d90be75fc25592967ce598b8005c90f6c3f934f12739644.mp3,it-IT-Wavenet-D,0.75,0,1296
verb,jewelry and metal working,third-person plural,in-CHEE-doh-noh,,present_3pl,,1,,,They engrave the earrings now.,Loro incidono gli orecchini ora.,graffiano,,incidere,a5f79b612103e3fae9f2ac132516d82efd54db2525321a95c69f0ca33649070b,category_data/audio/verb_jewelry_and_metal_working/a5f79b612103e3fae9f2ac132516d82efd54db2525321a95c69f0ca33649070b.mp3,they engrave,755cca0c39a4691f0fec22119fa3f1168f09e2337a0560f9e65a91c09f546a38,data/audio/755cca0c39a4691f0fec22119fa3f1168f09e2337a0560f9e65a91c09f546a38.mp3,en-US-Wavenet-D,1.0,0,1104,incidono,15dc774952d96ce8d9d9a2d90033802ec6d81499cd12ab73caa8b5da7edbcd2e,data/audio/15dc774952d96ce8d9d9a2d90033802ec6d81499cd12ab73caa8b5da7edbcd2e.mp3,it-IT-Wavenet-D,0.75,0,1224
verb,jewelry and metal working,second-person plural,in-CHEE-deh-teh,,present_2pl,,1,,,You (plural) engrave the metal pieces.,Voi incidete i pezzi di metallo.,graffiate,,incidere,bb33335f161a4653e2b43ecccde39769567684dcb2f024859e2ba4c92daccbdb,category_data/audio/verb_jewelry_and_metal_working/bb33335f161a4653e2b43ecccde39769567684dcb2f024859e2ba4c92daccbdb.mp3,you (plural) engrave,e0f83c4fe2f91ed0e9b821a36489dba924a72139e3a18bd593171a2ff1041448,data/audio/e0f83c4fe2f91ed0e9b821a36489dba924a72139e3a18bd593171a2ff1041448.mp3,en-US-Wavenet-D,1.0,0,2184,incidete,b1527998a3ba98d5fed28d274efc34ea21ea8a91899762eef69924c40180d7c7,data/audio/b1527998a3ba98d5fed28d274efc34ea21ea8a91899762eef69924c40180d7c7.mp3,it-IT-Wavenet-D,0.75,0,1200
verb,jewelry and metal working,past completed action,oh in-CHEE-zoh,,past_1sg,,1,,,I engraved a floral border.,Ho inciso un bordo floreale.,ho graffiato,,incidere,c91eb3245a976d4dbd948b6c7b40c41121c5fd1dd7ddbcc102bd8a5f82fc32d5,category_data/audio/verb_jewelry_and_metal_working/c91eb3245a976d4dbd948b6c7b40c41121c5fd1dd7ddbcc102bd8a5f82fc32d5.mp3,I engraved,1c468295fff77f9b9ebf50f266416ee7cd8fec2c17874dfe51124a0229f06b4e,data/audio/1c468295fff77f9b9ebf50f266416ee7cd8fec2c17874dfe51124a0229f06b4e.mp3,en-US-Wavenet-D,1.0,0,1104,ho inciso,26bf6156d482ce7d41e7e79f738a05e5d3c9a6112dd65f589171ba3237746570,data/audio/26bf6156d482ce7d41e7e79f738a05e5d3c9a6112dd65f589171ba3237746570.mp3,it-IT-Wavenet-D,0.75,0,1248
verb,jewelry and metal working,past completed action,eye in-CHEE-zoh,,past_2sg,,1,,,You engraved the ring last week.,Hai inciso l'anello la settimana scorsa.,hai graffiato,,incidere,e4361e5d86ae0d0e4e53c0a89227011e6859726168e230068e7ad7647f21eac4,category_data/audio/verb_jewelry_and_metal_working/e4361e5d86ae0d0e4e53c0a89227011e6859726168e230068e7ad7647f21eac4.mp3,you engraved,e12361291e017cc368e6dceac99982a1b7fba1007624098bb1149bf55f33f86b,data/audio/e12361291e017cc368e6dceac99982a1b7fba1007624098bb1149bf55f33f86b.mp3,en-US-Wavenet-D,1.0,0,1080,hai inciso,c08dc0a3a75a9ae276afc4bc40d5fa2e917b06e5b110a223909613d3a342ba12,data/audio/c08dc0a3a75a9ae276afc4bc40d5fa2e917b06e5b110a223909613d3a342ba12.mp3,it-IT-Wavenet-D,0.75,0,1296
verb,jewelry and metal working,past completed action,ah in-CHEE-zoh,,past_3sg,,1,,,She engraved the pendant last night.,Ha inciso il pendente ieri sera.,ha graffiato,,incidere,f1aed691e406bc8eae3f05f91141dfd5df6db8e1dc3a6f9d08503e95375f2f33,category_data/audio/verb_jewelry_and_metal_working/f1aed691e406bc8eae3f05f91141dfd5df6db8e1dc3a6f9d08503e95375f2f33.mp3,she engraved,e0d4ce437e38fbebef230032c6974403aabd204ff95279d6e227bf26b84b0424,data/audio/e0d4ce437e38fbebef230032c6974403aabd204ff95279d6e227bf26b84b0424.mp3,en-US-Wavenet-D,1.0,0,1152,ha inciso,af6ec0e72e5a7cde8971d30de132f6b5c936b8c07146777527b711b767c304b8,data/audio/af6ec0e72e5a7cde8971d30de132f6b5c936b8c07146777527b711b767c304b8.mp3,it-IT-Wavenet-D,0.75,0,1248
verb,jewelry and metal working,past completed action,ah in-CHEE-zoh,,past_3sg,,1,,,He engraved the bracelet this morning.,Ha inciso il bracciale stamattina.,ha graffiato,,incidere,e7e2d6257beaed342571cf1d1478908df8ceab6da0661e06a2e7a9e3f7939650,category_data/audio/verb_jewelry_and_metal_working/e7e2d6257beaed342571cf1d1478908df8ceab6da0661e06a2e7a9e3f7939650.mp3,he engraved,2bf8674e8c44bc7ba2f0239a1fd3cee37ebe199e4f9ea6cd57a794551cd46d76,data/audio/2bf8674e8c44bc7ba2f0239a1fd3cee37ebe199e4f9ea6cd57a794551cd46d76.mp3,en-US-Wavenet-D,1.0,0,1104,ha inciso,af6ec0e72e5a7cde8971d30de132f6b5c936b8c07146777527b711b767c304b8,data/audio/af6ec0e72e5a7cde8971d30de132f6b5c936b8c07146777527b711b767c304b8.mp3,it-IT-Wavenet-D,0.75,0,1248
verb,jewelry and metal working,past completed action,ah-BYAH-mo in-CHEE-zoh,,past_1pl,,1,,,We engraved the necklace together.,Abbiamo inciso la collana insieme.,abbiamo graffiato,,incidere,4a5b33481e6fae4730cb8071b565565bd644b0ade9d74f0f0aa456217fb87e00,category_data/audio/verb_jewelry_and_metal_working/4a5b33481e6fae4730cb8071b565565bd644b0ade9d74f0f0aa456217fb87e00.mp3,we engraved,553bad412bc50223b2748be6a382b478b097f33047e6ab2801961d783e29579d,data/audio/553bad412bc50223b2748be6a382b478b097f33047e6ab2801961d783e29579d.mp3,en-US-Wavenet-D,1.0,0,1080,abbiamo inciso,37b272a492ae83d9d38b9a5a28f87290501ed0061107fb3af1fb951e1f1e6d19,data/audio/37b272a492ae83d9d38b9a5a28f87290501ed0061107fb3af1fb951e1f1e6d19.mp3,it-IT-Wavenet-D,0.75,0,1584
verb,jewelry and metal working,past completed action,AHN-noh in-CHEE-zoh,,past_3pl,,1,,,They engraved the earrings yesterday.,Hanno inciso gli orecchini ieri.,hanno graffiato,,incidere,77252418e929bf175a6aa64613dac0334aa64f50214eaae2d60cb430d2f901c1,category_data/audio/verb_jewelry_and_metal_working/77252418e929bf175a6aa64613dac0334aa64f50214eaae2d60cb430d2f901c1.mp3,they engraved,9ad4f1aae212c1f3a7ea4fe52ee559ec9bf6afb939d8fa41b7eebcfcdd4dd6b8,data/audio/9ad4f1aae212c1f3a7ea4fe52ee559ec9bf6afb939d8fa41b7eebcfcdd4dd6b8.mp3,en-US-Wavenet-D,1.0,0,1104,hanno inciso,3a37545265242f7870c6434e7a7ba5ea8871ae3d804f42adaecd6b9fa54edb7c,data/audio/3a37545265242f7870c6434e7a7ba5ea8871ae3d804f42adaecd6b9fa54edb7c.mp3,it-IT-Wavenet-D,0.75,0,1392
verb,jewelry and metal working,past completed action,ah-VEH-teh in-CHEE-zoh,,past_2pl,,1,,,You (plural) engraved the metal pieces.,Avete inciso i pezzi di metallo.,avete graffiato,,incidere,059e60ff172807dc22d19ffdd64948935e365bf8e79d920221cdeb33f4339d09,category_data/audio/verb_jewelry_and_metal_working/059e60ff172807dc22d19ffdd64948935e365bf8e79d920221cdeb33f4339d09.mp3,you (plural) engraved,4edb10d3a1a009624cef881903f2371b7a91192276086daa53a6c0bdee1ecff2,data/audio/4edb10d3a1a009624cef881903f2371b7a91192276086daa53a6c0bdee1ecff2.mp3,en-US-Wavenet-D,1.0,0,2064,avete inciso,7e17f539e18546318696361b692a84a8550540410ced882476116f1ca69b3203,data/audio/7e17f539e18546318696361b692a84a8550540410ced882476116f1ca69b3203.mp3,it-IT-Wavenet-D,0.75,0,1488
verb,jewelry and metal working,ongoing action,in-chee-DEN-doh,,gerund,,1,,,Engraving improves with practice.,Incidendo si migliora con la pratica.,graffiando,,incidere,84a47ad98ab52421a024249bc0b0bb2b52ee0f38e7119f75ce9ae4b74edd78c2,category_data/audio/verb_jewelry_and_metal_working/84a47ad98ab52421a024249bc0b0bb2b52ee0f38e7119f75ce9ae4b74edd78c2.mp3,engraving,1c91be79cca8e8a9cfc81c74bc6e1b2da7df8c4903caf72091af5ad57000097d,data/audio/1c91be79cca8e8a9cfc81c74bc6e1b2da7df8c4903caf72091af5ad57000097d.mp3,en-US-Wavenet-D,1.0,0,936,incidendo,03766a0d05e6cb97464d1adf1730e10843d24d7edc0e4f2da506ab23663763d1,data/audio/03766a0d05e6cb97464d1adf1730e10843d24d7edc0e4f2da506ab23663763d1.mp3,it-IT-Wavenet-D,0.75,0,1296
verb,jewelry and metal working,secure a stone,in-kahs-toh-NAH-reh,,infinitive,,1,,,We need to set the ruby.,Dobbiamo incastonare il rubino.,montare,,incastonare,aac6e79cc9b94df22adbabc5e50372b0750d00824f1de0b8b37b3d22a4e77e12,category_data/audio/verb_jewelry_and_metal_working/aac6e79cc9b94df22adbabc5e50372b0750d00824f1de0b8b37b3d22a4e77e12.mp3,to set,7e403a4312e68d9dbe96ad5c54db6e29ce975d9c51b98a04a00a075b92b7644b,data/audio/7e403a4312e68d9dbe96ad5c54db6e29ce975d9c51b98a04a00a075b92b7644b.mp3,en-US-Wavenet-D,1.0,0,816,incastonare,e1518be5eb124c9dae5aaf21a0eb527f35530461f74ffb6d6fa832e095c60fc6,data/audio/e1518be5eb124c9dae5aaf21a0eb527f35530461f74ffb6d6fa832e095c60fc6.mp3,it-IT-Wavenet-D,0.75,0,1416
verb,jewelry and metal working,first-person present,in-KAS-toh-noh,,present_1sg,,1,,,I set stones every day.,Incastono pietre ogni giorno.,monto,,incastare,0f1af0433ea952b8c88ef1bb139d18ca810012028d1314d81891ed5c9d66a3ab,category_data/audio/verb_jewelry_and_metal_working/0f1af0433ea952b8c88ef1bb139d18ca810012028d1314d81891ed5c9d66a3ab.mp3,I set,903e6b3553e656b3a36360b29bf5030f50e65c358632bf46be4c599b8d1b4b86,data/audio/903e6b3553e656b3a36360b29bf5030f50e65c358632bf46be4c599b8d1b4b86.mp3,en-US-Wavenet-D,1.0,0,888,incastono,023255158cf4c75c7d8374956bf5e2b9f92ac7eea6b328cebe795413b5b51e70,data/audio/023255158cf4c75c7d8374956bf5e2b9f92ac7eea6b328cebe795413b5b51e70.mp3,it-IT-Wavenet-D,0.75,0,1320
verb,jewelry and metal working,second-person present,in-kahs-TOH-nee,,present_2sg,,1,,,You set the opal carefully.,Incastoni l'opale con cura.,monte,,incastonare,2e3f9efe0bacc3ab9a48df3a27e505563668288db348b62e67e1a915faa45471,category_data/audio/verb_jewelry_and_metal_working/2e3f9efe0bacc3ab9a48df3a27e505563668288db348b62e67e1a915faa45471.mp3,you set,65f54d5ee38a7e79e85fccfe4c90ae897fb6d0156111d24d152cfbce55831484,data/audio/65f54d5ee38a7e79e85fccfe4c90ae897fb6d0156111d24d152cfbce55831484.mp3,en-US-Wavenet-D,1.0,0,864,incastoni,15f4bb929e7892a069048b21d1017611694ae27f329204d0cc87fec0a5dcfdec,data/audio/15f4bb929e7892a069048b21d1017611694ae27f329204d0cc87fec0a5dcfdec.mp3,it-IT-Wavenet-D,0.75,0,1344
verb,jewelry and metal working,third-person present,in-kahs-TOH-nah,,present_3sg,,1,,,She sets the pendant now.,Lei incastona il pendente ora.,monta,,incastonare,9f7173773492e5280d4ebc00424a70f331fb2441a04a20890051d3b1dc3abba6,category_data/audio/verb_jewelry_and_metal_working/9f7173773492e5280d4ebc00424a70f331fb2441a04a20890051d3b1dc3abba6.mp3,she sets,ffcad39e1ac335f18f54161e42120f245ef77cacdafef6dfa17b97fa23e1ed9b,data/audio/ffcad39e1ac335f18f54161e42120f245ef77cacdafef6dfa17b97fa23e1ed9b.mp3,en-US-Wavenet-D,1.0,0,1032,incastona,36a7259070375c8676cc7692a33fbd3504b3dbcdfa231fa36de4c878b9322351,data/audio/36a7259070375c8676cc7692a33fbd3504b3dbcdfa231fa36de4c878b9322351.mp3,it-IT-Wavenet-D,0.75,0,1320
verb,jewelry and metal working,third-person present,in-kahs-TOH-nah,,present_3sg,,1,,,He sets the bracelet daily.,Lui incastona il bracciale ogni giorno.,monta,,incastonare,1f2be66b087dd17a9e87c4371e2cfd814605eec83bc9bb41ebf25b624a55e57d,category_data/audio/verb_jewelry_and_metal_working/1f2be66b087dd17a9e87c4371e2cfd814605eec83bc9bb41ebf25b624a55e57d.mp3,he sets,3c415742d3b73f8768b487ac6f278b9f62d2d7150015ef1d711a3c1246254a8a,data/audio/3c415742d3b73f8768b487ac6f278b9f62d2d7150015ef1d711a3c1246254a8a.mp3,en-US-Wavenet-D,1.0,0,1008,incastona,36a7259070375c8676cc7692a33fbd3504b3dbcdfa231fa36de4c878b9322351,data/audio/36a7259070375c8676cc7692a33fbd3504b3dbcdfa231fa36de4c878b9322351.mp3,it-IT-Wavenet-D,0.75,0,1320
verb,jewelry and metal working,first-person plural,in-kahs-toh-NYAH-mo,,present_1pl,,1,,,We set the necklace together.,Incastoniamo la collana insieme.,montiamo,,incastonare,ef25848f99113fcfa9610fc9c1d9e19908daeba99ca10c918c330070f31681eb,category_data/audio/verb_jewelry_and_metal_working/ef25848f99113fcfa9610fc9c1d9e19908daeba99ca10c918c330070f31681eb.mp3,we set,d355cbc98bb446efe556546d5f7dd3c6b4debb8646c99444cf34b479437b8635,data/audio/d355cbc98bb446efe556546d5f7dd3c6b4debb8646c99444cf34b479437b8635.mp3,en-US-Wavenet-D,1.0,0,864,incastoniamo,51331722253e9661d681a4b93792c429309d89a07345b4a2c6b1a1b8a6f76d92,data/audio/51331722253e9661d681a4b93792c429309d89a07345b4a2c6b1a1b8a6f76d92.mp3,it-IT-Wavenet-D,0.75,0,1512
verb,jewelry and metal working,third-person plural,in-kahs-TOH-nah-noh,,present_3pl,,1,,,They set the earrings now.,Loro incastonano gli orecchini ora.,montano,,incastonare,ea5bfffbfd86e7c61d390cded5a64f3093f26ff2b4cc2f66fefca67e7f7f5581,category_data/audio/verb_jewelry_and_metal_working/ea5bfffbfd86e7c61d390cded5a64f3093f26ff2b4cc2f66fefca67e7f7f5581.mp3,they set,57385b76b876c7ad20cde8c7eb8d1e0f57a2807fb660381cb7f4173983ce1046,data/audio/57385b76b876c7ad20cde8c7eb8d1e0f57a2807fb660381cb7f4173983ce1046.mp3,en-US-Wavenet-D,1.0,0,840,incastonano,577321b4bb972e655a891caddc57e8de9794b79b6a0ab6529da9cbfec05e5b48,data/audio/577321b4bb972e655a891caddc57e8de9794b79b6a0ab6529da9cbfec05e5b48.mp3,it-IT-Wavenet-D,0.75,0,1488
verb,jewelry and metal working,second-person plural,in-kahs-toh-NAH-teh,,present_2pl,,1,,,You (plural) set the metal pieces.,Voi incastonate i pezzi di metallo.,montate,,incastonare,342a9130080ddce8c3d39a2fdd7e64186d2e16979c0a78e12a5ba0ba52fd492b,category_data/audio/verb_jewelry_and_metal_working/342a9130080ddce8c3d39a2fdd7e64186d2e16979c0a78e12a5ba0ba52fd492b.mp3,you (plural) set,fd043dfcddb30daa2dd9292c5e063bd2ec236e34ad9ec27239683abb1fa3771c,data/audio/fd043dfcddb30daa2dd9292c5e063bd2ec236e34ad9ec27239683abb1fa3771c.mp3,en-US-Wavenet-D,1.0,0,1968,incastonate,7d410753657edeb432bcff9c0e68626f156a15c73229f64f202b25e558fba010,data/audio/7d410753657edeb432bcff9c0e68626f156a15c73229f64f202b25e558fba010.mp3,it-IT-Wavenet-D,0.75,0,1464
verb,jewelry and metal working,past completed action,oh in-kas-toh-NAH-toh,,past_1sg,,1,,,I set an opal last night.,Ho incastonato un opale ieri sera.,ho montato,,incastonare,8cf7bdb6d3f5ccf3c1cb91dd5833a044180022d3469f75fcb942396502984079,category_data/audio/verb_jewelry_and_metal_working/8cf7bdb6d3f5ccf3c1cb91dd5833a044180022d3469f75fcb942396502984079.mp3,I set (past),ade33ac6710f5af6fdc6f23e92ce14a021661032b607b78c1d2f88ec7714d44b,data/audio/ade33ac6710f5af6fdc6f23e92ce14a021661032b607b78c1d2f88ec7714d44b.mp3,en-US-Wavenet-D,1.0,0,1440,ho incastonato,d78eab2dfd9c34588c82658cd7efae3587deb8331218f6e113677b1d338a0576,data/audio/d78eab2dfd9c34588c82658cd7efae3587deb8331218f6e113677b1d338a0576.mp3,it-IT-Wavenet-D,0.75,0,1632
verb,jewelry and metal working,past completed action,eye in-kas-toh-NAH-toh,,past_2sg,,1,,,You set the ring last week.,Hai incastonato l'anello la settimana scorsa.,hai montato,,incastonare,52f3824690bceca2d12908817341331ae5b9ec162b615847d17df1ee25b88492,category_data/audio/verb_jewelry_and_metal_working/52f3824690bceca2d12908817341331ae5b9ec162b615847d17df1ee25b88492.mp3,you set (past),cc399a1f5aaac7296e15ff78ffb8cf9f9b2839396cb9edba4ca64078101f1098,data/audio/cc399a1f5aaac7296e15ff78ffb8cf9f9b2839396cb9edba4ca64078101f1098.mp3,en-US-Wavenet-D,1.0,0,1440,hai incastonato,393fdc5b36a2c830cd360e6e86e388db5c160979133be31f52a34d067829d74a,data/audio/393fdc5b36a2c830cd360e6e86e388db5c160979133be31f52a34d067829d74a.mp3,it-IT-Wavenet-D,0.75,0,1656
verb,jewelry and metal working,past completed action,ah in-kas-toh-NAH-toh,,past_3sg,,1,,,She set the pendant last night.,Ha incastonato il pendente ieri sera.,ha montato,,incastonare,0e35fd01823aa2f677e4634fd669591bd6ca55bc09cc11311a62b32ae8415887,category_data/audio/verb_jewelry_and_metal_working/0e35fd01823aa2f677e4634fd669591bd6ca55bc09cc11311a62b32ae8415887.mp3,she set (past),9873ae8f14f245d687de18da755fb5b2af36221340d2b2e58357016823b9da4c,data/audio/9873ae8f14f245d687de18da755fb5b2af36221340d2b2e58357016823b9da4c.mp3,en-US-Wavenet-D,1.0,0,1464,ha incastonato,740924672e58e40460dba1abbb0942f993307a2497208033e670e332799603f8,data/audio/740924672e58e40460dba1abbb0942f993307a2497208033e670e332799603f8.mp3,it-IT-Wavenet-D,0.75,0,1632
verb,jewelry and metal working,past completed action,ah in-kas-toh-NAH-toh,,past_3sg,,1,,,He set the bracelet this morning.,Ha incastonato il bracciale stamattina.,ha montato,,incastonare,0755f20a99b99a514ce6c6fa010cdacfd877f9833cacdf51e18bc63c8cc73390,category_data/audio/verb_jewelry_and_metal_working/0755f20a99b99a514ce6c6fa010cdacfd877f9833cacdf51e18bc63c8cc73390.mp3,he set (past),2bedfe9291f4c9e6f1494c9ea53a00a4839377a4b0de442fd5213e5cad7b033a,data/audio/2bedfe9291f4c9e6f1494c9ea53a00a4839377a4b0de442fd5213e5cad7b033a.mp3,en-US-Wavenet-D,1.0,0,1416,ha incastonato,740924672e58e40460dba1abbb0942f993307a2497208033e670e332799603f8,data/audio/740924672e58e40460dba1abbb0942f993307a2497208033e670e332799603f8.mp3,it-IT-Wavenet-D,0.75,0,1632
verb,jewelry and metal working,past completed action,ah-BYAH-mo in-kas-toh-NAH-toh,,past_1pl,,1,,,We set the necklace together.,Abbiamo incastonato la collana insieme.,abbiamo montato,,incastonare,0796fbf63c9aa97ef810c9572a33586f122710c238c1bce69a9acd045665a4df,category_data/audio/verb_jewelry_and_metal_working/0796fbf63c9aa97ef810c9572a33586f122710c238c1bce69a9acd045665a4df.mp3,we set (past),872fdfaaaa8cfda43620fdc2499135bc958234306d150e368992c31727b5e405,data/audio/872fdfaaaa8cfda43620fdc2499135bc958234306d150e368992c31727b5e405.mp3,en-US-Wavenet-D,1.0,0,1440,abbiamo incastonato,08daa5ad7eeb33a470ae0ad7554750b2ed56defc9720e83acc743e752f1eff2d,data/audio/08daa5ad7eeb33a470ae0ad7554750b2ed56defc9720e83acc743e752f1eff2d.mp3,it-IT-Wavenet-D,0.75,0,1944
verb,jewelry and metal working,past completed action,AHN-noh in-kas-toh-NAH-toh,,past_3pl,,1,,,They set the earrings yesterday.,Hanno incastonato gli orecchini ieri.,hanno montato,,incastonare,57c91d963cc4aec428d6ec46a200f690700a06e7e51b748102130e00c8a14402,category_data/audio/verb_jewelry_and_metal_working/57c91d963cc4aec428d6ec46a200f690700a06e7e51b748102130e00c8a14402.mp3,they set (past),897eb528d6a50ce3092f7b7af37392c5151a9076198107e9912b72a7e70f7cf0,data/audio/897eb528d6a50ce3092f7b7af37392c5151a9076198107e9912b72a7e70f7cf0.mp3,en-US-Wavenet-D,1.0,0,1464,hanno incastonato,42bc83cd0e73a959fb705ea2c8cbf8aebfc3098e3c662c40055c0744692dc3fe,data/audio/42bc83cd0e73a959fb705ea2c8cbf8aebfc3098e3c662c40055c0744692dc3fe.mp3,it-IT-Wavenet-D,0.75,0,1752
verb,jewelry and metal working,past completed action,ah-VEH-teh in-kas-toh-NAH-toh,,past_2pl,,1,,,You (plural) set the metal pieces.,Avete incastonato i pezzi di metallo.,avete montato,,incastonare,56b7cfadaeaf15832fc035381af597e99429e389928d968847e09c53cecf788b,category_data/audio/verb_jewelry_and_metal_working/56b7cfadaeaf15832fc035381af597e99429e389928d968847e09c53cecf788b.mp3,you (plural) set (past),2acc4df658c4d22af244f8907e2d7eecbd2f5e4e1f126126102fd1c1ce616bed,data/audio/2acc4df658c4d22af244f8907e2d7eecbd2f5e4e1f126126102fd1c1ce616bed.mp3,en-US-Wavenet-D,1.0,0,2520,avete incastonato,f04e95d200b5c02ba173a254d8b81560ef48035199ce846e66bffa00fd86aa3e,data/audio/f04e95d200b5c02ba173a254d8b81560ef48035199ce846e66bffa00fd86aa3e.mp3,it-IT-Wavenet-D,0.75,0,1848
verb,jewelry and metal working,ongoing action,in-kas-toh-NAN-doh,,gerund,,1,,,Setting requires steady pressure.,Incastonando serve pressione costante.,montando,,incastonare,5210cd42840e4e6d6e101ba622210a417ebe53e104985ca726dddbe844d9619c,category_data/audio/verb_jewelry_and_metal_working/5210cd42840e4e6d6e101ba622210a417ebe53e104985ca726dddbe844d9619c.mp3,setting,95050cc5e452da73cdea9ece043a0e6f0ad431d5b14c231eed1cbbc966dfa2bb,data/audio/95050cc5e452da73cdea9ece043a0e6f0ad431d5b14c231eed1cbbc966dfa2bb.mp3,en-US-Wavenet-D,1.0,0,792,incastonando,0ef0eb2a55cbd1f902fc43caede42aa7e1faedbb1e279ca532d91f7daea9dc07,data/audio/0ef0eb2a55cbd1f902fc43caede42aa7e1faedbb1e279ca532d91f7daea9dc07.mp3,it-IT-Wavenet-D,0.75,0,1536
verb,jewelry and metal working,soften metal by heating and slow cooling,ree-KWOH-cheh-reh,,infinitive,,2,,,I need to anneal the sheet.,Devo ricuocere la lastra.,ricottare,,ricuocere,9377b9d1177ac10e4b71c843d50dab8c56e90961b461174c7cca27b098e877bb,category_data/audio/verb_jewelry_and_metal_working/9377b9d1177ac10e4b71c843d50dab8c56e90961b461174c7cca27b098e877bb.mp3,to anneal,fb7dac15df01eff35bd31801eaa9570d5ae785d9bd5beb87fc469d604e25ac17,data/audio/fb7dac15df01eff35bd31801eaa9570d5ae785d9bd5beb87fc469d604e25ac17.mp3,en-US-Wavenet-D,1.0,0,984,ricuocere,2975471ae80aefadeae33bbf218630e83bcc59e020d8a855fae4d3b7f99e5f6b,data/audio/2975471ae80aefadeae33bbf218630e83bcc59e020d8a855fae4d3b7f99e5f6b.mp3,it-IT-Wavenet-D,0.75,0,1272
verb,jewelry and metal working,first-person present,ree-KWOH-choh,,present_1sg,,2,,,I anneal the wire before bending.,Ricuocio il filo prima di piegarlo.,ricotto,,ricuociare,1b0711970b15ccc2acb01b736d5d3a825e2b1a3078a4993b771d3c9956439e60,category_data/audio/verb_jewelry_and_metal_working/1b0711970b15ccc2acb01b736d5d3a825e2b1a3078a4993b771d3c9956439e60.mp3,I anneal,34b00b25a99ad8d12ea3b092d1c5cdd3e656def390149f5d6c705ed9770a6aa1,data/audio/34b00b25a99ad8d12ea3b092d1c5cdd3e656def390149f5d6c705ed9770a6aa1.mp3,en-US-Wavenet-D,1.0,0,1104,ricuocio,1dab3b70b12de21bfa539b71ec26045d8ac3e7339bb99fb50517cc8bf9cf7ca8,data/audio/1dab3b70b12de21bfa539b71ec26045d8ac3e7339bb99fb50517cc8bf9cf7ca8.mp3,it-IT-Wavenet-D,0.75,0,1200
