text_it	text_en	hash	text_it_length	text_en_length
Non stanno partendo, vero?	They aren't leaving, are they?	0fa9bbed-affa-561e-b152-4d59ce9265e6	26	30
Loro non stanno partendo, vero?	They aren't leaving, are they?	3049da8f-98b5-5fdb-a01f-f5c9ef31f6af	31	30
Non se ne stanno andando, vero?	They aren't leaving, are they?	e0ec4908-2833-5fcd-baed-86eefaceabca	31	30
Loro non se ne stanno andando, vero?	They aren't leaving, are they?	a4e69966-838c-5a91-b92f-8d18d9a4ba82	36	30
È finita nei guai, vero?	She got in trouble, didn't she?	c844dbf1-f2a4-5e7b-ac6b-111169b189f8	24	31
Lei è finita nei guai, vero?	She got in trouble, didn't she?	50a02910-2374-545a-8b4b-f355f7eb24e0	28	31
Tom annegò?	Did Tom drown?	28ed6ebd-fda9-5c6e-9c1e-f4819f99f946	11	14
Tom ha detto a Mary che era disoccupato.	Tom told Mary that he was unemployed.	6f7cba35-a2f3-539e-9e66-7aa4d7211b3b	40	37
Tom disse a Mary che era disoccupato.	Tom told Mary that he was unemployed.	707d28ce-5a68-5992-b4ff-c4cca63bc45d	37	37
Ha detto che si stava divertendo.	She said she was having a good time.	9a8ff0d1-5249-55e6-a3bc-fcf2d575d3c9	33	36
Disse che si stava divertendo.	She said she was having a good time.	c066fc01-5c7b-5025-bc37-fbfd4524a78d	30	36
Non sono disposti ad andare da soli.	They aren't willing to go by themselves.	6dde0115-3df4-533b-a5d3-4dd8d0c1d800	36	40
Non sono disposte ad andare da sole.	They aren't willing to go by themselves.	32beb9ac-c9f8-57ea-99f3-6cfddf0e698b	36	40
Hanno ammesso che erano curiosi.	They admitted they were curious.	9fb17812-5ce3-5e23-a6c5-b55b80013dae	32	32
Hanno ammesso che erano curiose.	They admitted they were curious.	c4a39338-b653-5fdd-9970-380f5504e130	32	32
Ammisero che erano curiosi.	They admitted they were curious.	2e6d0344-09dc-51b5-ba33-55e99fc4b96c	27	32
Ammisero che erano curiose.	They admitted they were curious.	3739372d-8c07-5767-8155-dade9af43f6c	27	32
Ha molti libri nella sua stanza.	She has a lot of books in her room.	4ff9abec-b47b-5acb-b50c-c949bad12104	32	35
Lei ha molti libri nella sua stanza.	She has a lot of books in her room.	4ca19088-8edc-521c-8e7b-f76becfae60c	36	35
Ha un sacco di libri nella sua stanza.	She has a lot of books in her room.	d1483130-d359-529c-9be1-69b57ec458a0	38	35
Lei ha un sacco di libri nella sua stanza.	She has a lot of books in her room.	7d2c4926-d59d-5210-a71d-e6df4182019c	42	35
Non sta contribuendo, vero?	He isn't contributing, is he?	919ef233-496e-5ec0-b27e-5c8a10f6ea91	27	29
Lui non sta contribuendo, vero?	He isn't contributing, is he?	b1d2210a-dad5-5921-bd7d-0e580a8956e8	31	29
Sono tornati nel loro appartamento.	They're back in their apartment.	77d95569-f7e4-5535-ba3c-122c96d4fad7	35	32
Sono tornate nel loro appartamento.	They're back in their apartment.	b7239d58-1f48-5a37-bebf-889309fc3009	35	32
Chiederesti a loro di entrare?	Would you ask them to come in?	4907b0a4-8a3a-533b-98d7-f7294441610f	30	30
Chiedereste a loro di entrare?	Would you ask them to come in?	f7ecd4b6-e398-533c-926a-697bf5d2028b	30	30
Chiederebbe a loro di entrare?	Would you ask them to come in?	9d43dd4b-3b98-5c62-97d4-a7232d5dd00a	30	30
Si sta ovviamente divertendo.	He's obviously enjoying himself.	43143aca-6dbd-5ae8-8d5c-68a2bda73034	29	32
Hanno detto che erano davvero felici.	They said they were really happy.	e876e71f-7a60-5b79-88fb-94bfb21744b3	37	33
Hanno detto che erano veramente felici.	They said they were really happy.	a8265acf-17ed-5a5e-b76e-813279808693	39	33
Dissero che erano davvero felici.	They said they were really happy.	5aebc638-e319-5214-8b85-a7b884a8b9e0	33	33
Dissero che erano veramente felci.	They said they were really happy.	f990674e-8027-5ca6-accb-184572ea972c	34	33
Ha detto che non era colpevole.	She said that she wasn't guilty.	0d514bf7-e43c-5ab6-a7bd-ce5c309f20ab	31	32
Disse che non era colpevole.	She said that she wasn't guilty.	236f3c64-8caf-5630-993e-887239e35cbb	28	32
Si sono uccisi la scorsa estate.	They killed themselves last summer.	2a07a2ed-65d6-502b-970e-f28ff05b3804	32	35
Si sono uccise la scorsa estate.	They killed themselves last summer.	02eb0430-65c5-5e0b-9196-b4418da9879a	32	35
Sei ancora mio figlio.	You're still my son.	40372f87-e229-5dd2-9873-26344915f169	22	20
Tu sei ancora mio figlio.	You're still my son.	5f193a93-10d7-5a20-9d19-6f5c94acc4d7	25	20
Che uomo divertente!	What a funny man!	573705e3-b73b-54e4-9c91-2eb11f5a4319	20	17
Beviamo al suo successo.	Let's drink to his success.	f75e257f-a3c0-5a14-aae4-3d62c9cd070c	24	27
Ha bisogno di qualcosa da bere.	He needs something to drink.	5187bc7c-b62d-5dc8-9150-924a6a8fd8f0	31	28
Lui ha bisogno di qualcosa da bere.	He needs something to drink.	446739b4-8424-5f01-ab8a-3d6d991a9487	35	28
Non sono giovani come dicono di essere.	They aren't as young as they say they are.	d6cfff76-f7c1-5f24-9b0c-fa93a6cf51b2	39	42
Loro non sono giovani come dicono di essere.	They aren't as young as they say they are.	2413c389-c4bb-5ae5-89e4-22218dc6eff4	44	42
Ha detto che era infelice.	She said she was unhappy.	f113727e-ea5e-55e5-b426-ceabf6418dfa	26	25
Disse che era infelice.	She said she was unhappy.	6e31debf-6dcb-5856-8d0e-720c2e0a9802	23	25
Sa cosa vuole dire.	He knows what he wants to say.	de23aac9-3ef8-5684-b6a1-1c8c7b0a01ae	19	30
Ha detto che non aveva paura.	She said she wasn't afraid.	967d3fc0-a80f-5f18-b230-087f7e0b8dbf	29	27
Disse che non aveva paura.	She said she wasn't afraid.	310bc162-03a5-5c45-9f1b-06b733cbcecd	26	27
Ammette che ha pianto.	He admits he's cried.	e3ea31e9-db3c-5a28-804a-2ea9fb8edbf9	22	21
Ammette di aver pianto.	He admits he's cried.	66ab4f86-85c9-5ce0-92e3-9eeefed293fd	23	21
Ammette di avere pianto.	He admits he's cried.	29047f63-163c-5cdb-b0fb-2028fdcae2c1	24	21
Mi hanno detto che avevano un piano.	They told me they had a plan.	2f348606-2786-50a4-b9cd-14acf65f730a	36	29
Mi dissero che avevano un piano.	They told me they had a plan.	5130120b-125a-5e1b-b486-e30ab541eef0	32	29
Ha detto che aveva sete.	He said that he was thirsty.	23c29b78-d231-52ed-b803-62e01df0b59c	24	28
Disse che aveva sete.	He said that he was thirsty.	2e5fc0ef-447f-51c8-97d8-9d28dee85228	21	28
Ha ammesso che era sovrappeso.	She admitted she was overweight.	d19aa11f-c24c-5bdf-9a33-ce421bcbe050	30	32
Ammise che era sovrappeso.	She admitted she was overweight.	915100ba-5211-5734-91e2-733f71b9ba63	26	32
Tom è un bugiardo e un manipolatore.	Tom is a liar and manipulator.	aaf4c3e4-2766-5f26-90de-4ac65706d626	36	30
Voglio che la cerchi.	I want you to look for her.	05a5f136-6993-54e4-bf5e-0babe8853d6c	21	27
Voglio che la cerchiate.	I want you to look for her.	400671b9-7023-5c2d-a627-11815374eba3	24	27
Voglio che lo cerchi.	I want you to look for him.	b222f56b-ba55-5331-927a-092ca358f411	21	27
Voglio che lo cerchiate.	I want you to look for him.	6a867283-36db-5e2c-bea2-247a9635382e	24	27
Tom ha paura di ballare in pubblico.	Tom is afraid of dancing in public.	47bf2ee6-0738-5cd8-ab75-753ace751afb	36	35
Tom ha paura di danzare in pubblico.	Tom is afraid of dancing in public.	8591cbfb-81cb-523a-8725-158ea0ec206a	36	35
Vai dentro ad aiutare tuo padre.	Go inside and help your father.	0e95ad50-eb77-5411-a541-e0d9bdf92259	32	31
Vada dentro ad aiutare suo padre.	Go inside and help your father.	c288402c-336b-5cf5-aeb9-d553afed8824	33	31
Andate dentro ad aiutare vostro padre.	Go inside and help your father.	3ca4d2e1-cc29-5929-a799-821fbcbdf7af	38	31
Dove ha preso la sua camicia?	Where did he get his shirt?	6d912559-8f52-5fd3-8761-8d9f24329382	29	27
Dove ha comprato la sua macchina?	Where did she buy her car?	2ad7f1ed-f0e6-5811-a1f6-e26a5bf080a9	33	26
Dove ha comprato la sua auto?	Where did she buy her car?	c54f6c3a-5445-50e0-8aff-df631c432ed1	29	26
Dove ha comprato la sua automobile?	Where did she buy her car?	23985350-2f87-5f85-82a9-99623aa4886a	35	26
Dove ha parcheggiato la sua macchina?	Where did she park her car?	18ab3d85-7ee4-558b-aeb9-8a69d7918ee5	37	27
Dove ha parcheggiato la sua auto?	Where did she park her car?	a78df690-46b2-5011-bb41-e0252ac9d306	33	27
Dove ha parcheggiato la sua automobile?	Where did she park her car?	d001f383-c627-56f5-b8fa-d717bdfcb81b	39	27
Dove ha lasciato la sua bici?	Where did she leave her bike?	b8c3ab80-d2bd-5e53-bfb4-a68fe1fc0514	29	29
Puoi riparare la mia tastiera?	Can you fix my keyboard?	c0e77e74-609b-5649-9144-4b430b186321	30	24
Può riparare la mia tastiera?	Can you fix my keyboard?	2a789d7e-abcf-5705-ad29-8af30a6e996b	29	24
Potete riparare la mia tastiera?	Can you fix my keyboard?	f3819294-43d1-51ba-8a63-e9591fa7734d	32	24
Riesci a riparare la mia tastiera?	Can you fix my keyboard?	3c77d251-6ed0-5fc3-a4bd-39c3c9ab44e5	34	24
Riesce a riparare la mia tastiera?	Can you fix my keyboard?	8a30160f-8fad-5f3a-bf16-3261950a50d1	34	24
Riuscite a riparare la mia tastiera?	Can you fix my keyboard?	cfb18b94-ce0c-5eb5-8792-124432d5c4f1	36	24
Dove ti ha visto?	Where did he see you?	ace515ff-b039-553f-bca6-134a5a0a7770	17	21
Dove ti ha vista?	Where did he see you?	48d6d0cb-b1bd-5e78-9bd4-d2d87cdda41e	17	21
Dove vi ha visti?	Where did he see you?	de502c87-dbd5-5925-98a2-eccab393104d	17	21
Dove vi ha viste?	Where did he see you?	246793e8-9456-53f9-a1ad-5721be6c91be	17	21
Dove ha messo il mio passaporto?	Where did she put my passport?	d44db928-6fa7-502a-a7f2-442aab440a1d	32	30
Dove ha messo la mia valigia?	Where did she put my suitcase?	bffc1a25-045a-51b8-b4ee-12a6d27899ed	29	30
Dove ha messo il mio notebook?	Where did she put my notebook?	39b868a4-431c-5db3-bb42-8e67c5e92bd6	30	30
Dove ha messo il mio portatile?	Where did she put my notebook?	bd8889d5-c77e-5d23-b747-f80941b6bbdc	31	30
Dove ha messo il mio computer portatile?	Where did she put my notebook?	344eb09c-4688-50bd-ad05-b967cdded910	40	30
Dove ha messo il mio taccuino?	Where did she put my notebook?	a5b45cf9-be4f-52e5-8eb7-fde3e0c3b29d	30	30
Dove ha messo il mio block notes?	Where did she put my notebook?	dff68fa1-f0ff-550e-8263-6d3d8114bab7	33	30
Dove ha messo il mio quaderno?	Where did she put my notebook?	265ad398-dd2d-54a4-96c5-defe1ff202b4	30	30
Dove ha messo il mio laptop?	Where did she put my notebook?	71a90948-35b0-56b3-ba98-dc677ad4bafc	28	30
Dove ha messo il mio cappello?	Where did she put my hat?	4426b225-ff0a-5216-b616-ee653cd6e598	30	25
Dove ha messo i miei guanti?	Where did she put my gloves?	a215828f-6d82-5f01-bfdd-6db31db7f119	28	28
Dove l'ha messo?	Where did he put it?	5209979c-ba25-5450-9647-60b3773bd058	16	20
Dove l'ha messa?	Where did he put it?	47bb83e4-ae24-54f1-8614-8398d092d95e	16	20
Dove ha parcheggiato l'auto?	Where did he park the car?	dfb30db9-588a-5353-95fe-ea7d26fe9e8f	28	26
Dove ha parcheggiato l'automobile?	Where did he park the car?	a7abbfd0-4d5f-5e9c-9d0b-608a0180f21a	34	26
Dove ha preso la sua camicetta?	Where did she get her blouse?	c000ffc0-8231-5d5c-a678-897af6635273	31	29
Dove pensava che fossi?	Where did she think I was?	77b80b1d-6951-5fbd-b84b-c529e49762dc	23	26
Dove si è trasferito?	Where did he move to?	cae8a314-9889-5f70-b77e-3c7c67514bc6	21	21
Dove ha guardato?	Where did she look?	f6022821-cdd9-5edb-a204-a56e9cee15fa	17	19
Dove ha incontrato tuo padre?	Where did she meet your father?	b006b228-0af5-5204-8283-1f8f57d9158a	29	31
Dove ha incontrato suo padre?	Where did she meet your father?	0a2f7e8f-344e-50c8-afcc-02bdaf36a101	29	31
Dove ha incontrato vostro padre?	Where did she meet your father?	002c0f05-786f-52a7-89e7-4d863eac1223	32	31
Dove ha conosciuto tuo padre?	Where did she meet your father?	6f3fe89a-64b8-5d67-9743-6148cbe0acbf	29	31
Dove ha conosciuto suo padre?	Where did she meet your father?	a6c50005-abd3-5390-bcba-5a821d979103	29	31
Dove ha conosciuto vostro padre?	Where did she meet your father?	10f4132d-7dc0-577e-b272-3b0ca3745ec9	32	31
Dove si è nascosta?	Where did she hide?	d2c38d12-e6cb-525b-8cbd-08de3dd81b39	19	19
Dove ha provato a farlo?	Where did she try doing that?	377a7a57-3b90-5efa-bda9-1a0fcb1ab82e	24	29
Dove ha vissuto l'anno scorso?	Where did he live last year?	2f281c8f-24dd-5b5b-b6b6-bde47f29fdcd	30	28
Dove ha abitato l'anno scorso?	Where did he live last year?	55219806-1e45-5748-8aaf-98bb92bbcd49	30	28
Dove l'ha lasciato?	Where did he leave it?	5d4b6704-13c5-501f-ad7b-b5d4eef82a1d	19	22
Dove l'ha lasciata?	Where did he leave it?	b8ddcf0f-a1ae-5085-b3a9-6b3de15b07d0	19	22
Dove ha imparato a scrivere?	Where did she learn to write?	8b0161eb-08d9-5769-ac2b-4aec9c2d7eec	28	29
Dove ha imparato tutto questo?	Where did he learn all this?	b58d292e-e971-5cd1-a6ef-cda01384ee3d	30	28
Dove ha nascosto il cibo?	Where did she hide the food?	a8cf7d49-0051-545b-8eeb-f50125664c95	25	28
Dove ha nascosto la scatola?	Where did she hide the box?	476309cd-8494-59b2-91e8-b2823754e894	28	27
Dove ha nascosto le mie sigarette?	Where did she hide my cigarettes?	1cadc154-b462-51a3-829c-5c3e476dce4d	34	33
Dove ha nascosto i miei soldi?	Where did she hide my money?	7973bf98-c135-5762-b4d6-ef27fd682f29	30	28
Dove ha nascosto il mio denaro?	Where did she hide my money?	7903f62a-292b-5d57-8abd-bcb716d2208d	31	28
Dove si è nascosto?	Where did he hide?	547a0d64-cb0e-5f3e-a0c5-b32250f68d17	19	18
Vuoi che ti massaggi le spalle?	Do you want me to massage your shoulders?	2345dbc7-4eda-51f6-8585-60df2ad3b763	31	41
Vuole che le massaggi le spalle?	Do you want me to massage your shoulders?	3772e53a-a169-5025-a633-b7eea809ba87	32	41
Volete che vi massaggi le spalle?	Do you want me to massage your shoulders?	b869fbf6-03e2-5855-94f3-ee7edde410e2	33	41
Tom ha un tablet Android.	Tom has an Android tablet.	f25551e5-0a2c-5e6c-a320-524d0f9da22c	25	26
A Tom non è mai piaciuto pescare con suo padre.	Tom never enjoyed fishing with his father.	017acd83-0b37-5c44-8e05-6cb98e6577a8	47	42
Le persone stavano iniziando a fissare.	People were starting to stare.	f74bc524-56ed-5571-adb6-ba3c0ca6b4d3	39	30
Le persone stavano cominciando a fissare.	People were starting to stare.	b0d4f12b-5b55-5344-ac8a-fd2da011f799	41	30
La gente stava iniziando a fissare.	People were starting to stare.	d9b62a7c-e5c3-547c-a257-8b84f99832d5	35	30
La gente stava cominciando a fissare.	People were starting to stare.	176ff736-3724-598a-bfe7-667e6d83f3cd	37	30
Tom era indignato dalle accuse di Mary.	Tom was outraged by Mary's accusations.	2643e5dd-9210-5c67-aa25-a043e8208177	39	39
Mary è ricca e viziata.	Mary is rich and spoiled.	15b5e469-a0a6-5f3c-ac95-4b758e321139	23	25
Mia mamma si è arrabbiata e mi ha urlato contro.	My mom got mad and yelled at me.	c968c3b2-e25c-5a3f-bd99-5e346eb4f525	48	32
Mia mamma si arrabbiò e mi urlò contro.	My mom got mad and yelled at me.	d15c0502-380a-5814-b69f-c74c2928bfff	39	32
Era un'altra giornata perfetta.	It was another perfect day.	3c5af00d-480f-5586-a014-a26e5ede50b3	31	27
Era un altro giorno perfetto.	It was another perfect day.	a4227bc6-d316-5d5b-b80a-dd644b01b3b4	29	27
Mary ha dei gusti costosi.	Mary has expensive tastes.	551e190e-03c0-55b8-9a3f-ae26444f1a0d	26	26
Tom e Mary sono entrambi giovani professionisti.	Tom and Mary are both young professionals.	cf4c0a4b-2743-5099-b568-bffa3d2f70ba	48	42
Perché la Germania è così dura con la Grecia?	Why is Germany so tough on Greece?	83d6f331-a27a-5bbe-81fd-7c85ba5e17ab	45	34
Quale è stata la sua reazione?	What was his reaction?	bed43b6f-432b-55b4-a75f-52b97a84a361	30	22
Mary mi ha lasciato una sorpresa.	Mary left me a surprise.	71d16f43-a595-5d5b-9ff7-4fbce72e9348	33	24
Mary mi lasciò una sorpresa.	Mary left me a surprise.	a2587e1b-145e-5d92-8b1c-a3761c289f4b	28	24
Pensa prima di stampare.	Think before you print.	8c740208-ea47-5b63-93aa-bf9d17fd8fd5	24	23
Pensate prima di stampare.	Think before you print.	13ee76e0-5819-5c91-8dac-f55798af5897	26	23
Pensi prima di stampare.	Think before you print.	60847c81-9aa1-5d92-83d6-9d15596e48c0	24	23
Abbiamo tempo, non c'è fretta.	We have time. There's no rush.	bdff8d0c-0111-5769-a16d-2a3a077d6c36	30	30
Sembra un'idea interessante.	That sounds like an interesting idea.	31859651-ee67-5fef-b3e1-af2cb6f12390	28	37
Tom suona la sua chitarra circa tre ore al giorno.	Tom plays his guitar about three hours a day.	0bdfc9a1-3278-57eb-a7ba-30196e2f4ef5	50	45
Tom vive in un vecchio edificio.	Tom lives in an old building.	2c0ad26a-7946-582c-8f27-d2721598f4b1	32	29
Tom abita in un vecchio edificio.	Tom lives in an old building.	5962902f-ae40-5326-9e8a-702f00a99bc6	33	29
Mi ha guardato sospettosamente.	He looked at me suspiciously.	1cea2e20-3ec6-5de2-b89b-a28c8a975f98	31	29
Mi guardò sospettosamente.	He looked at me suspiciously.	c4303756-130d-5bb8-b36d-ffd5f727aa1c	26	29
Mi ha guardata sospettosamente.	He looked at me suspiciously.	febc3e70-a4d8-5798-a660-471b0f4586bd	31	29
Vive in una casa piccola.	She lives in a small house.	cd797c6e-7c87-529c-980e-d22be7988992	25	27
Lei vive in una casa piccola.	She lives in a small house.	5c1d4bbb-90fe-5f00-90ae-8b42fe97b4cd	29	27
Abita in una casa piccola.	She lives in a small house.	15eb3447-e193-5dc1-9431-2324ad1fd433	26	27
Lei abita in una casa piccola.	She lives in a small house.	08362006-1afd-5697-8ffc-5bbec54e0daa	30	27
Amo il riso.	I love rice.	8e054a93-05db-5269-8616-02ff2e0cd273	12	12
Io amo il riso.	I love rice.	ae6cc7eb-a350-5c23-bb49-35dcde7fcadb	15	12
E se rifiutassi?	What if I refuse?	7c36f655-2e49-5509-9007-75b37c7e6b29	16	17
Mary è una guida turistica.	Mary is a tourist guide.	f94d7e0e-da11-581c-b01d-df505887e459	27	24
Tom ha vinto il premio Nobel.	Tom won the Nobel prize.	1e178ba0-ffe6-5f5a-a908-38a45555df1c	29	24
Tom vinse il premio Nobel.	Tom won the Nobel prize.	47049af9-bb6b-557e-99f5-d3b67f431a7e	26	24
Perché non mangerai con noi?	Why won't you eat with us?	d337f063-0c53-5326-82d9-7f833fc687bb	28	26
Perché non mangerà con noi?	Why won't you eat with us?	2880b672-9b36-5ca2-91e8-ded8a6798dec	27	26
Perché non mangerete con noi?	Why won't you eat with us?	a9143ec8-dcb3-5055-af7d-faa1c31e965b	29	26
Le tue labbra stanno diventando blu.	Your lips are turning blue.	81338b13-1402-52a6-baf4-d6565471f46a	36	27
Le sue labbra stanno diventando blu.	Your lips are turning blue.	84165012-8e86-50db-b441-74fc2519b541	36	27
Le vostre labbra stanno diventando blu.	Your lips are turning blue.	a548ef88-4da6-51bd-95fc-38b2ee55cfec	39	27
I Romani indossavano toghe.	Romans wore togas.	0b3c042b-f451-5df0-8ad7-0e553174680a	27	18
I Romani indossavano delle toghe.	Romans wore togas.	1501b9b0-f687-5395-857c-e4669b2925a9	33	18
Ho la sensazione che tutti mi stiano ignorando.	I feel like everyone is ignoring me.	51ecccc0-08b6-5fd6-85c9-aefd64a3d63e	47	36
Io ho la sensazione che tutti mi stiano ignorando.	I feel like everyone is ignoring me.	44445983-2f41-5295-a452-0a5b05be0ff3	50	36
Ho la sensazione che mi stiano ignorando tutti.	I feel like everyone is ignoring me.	e32ec1e3-25c7-5ffe-a316-5178334fe2ff	47	36
Io ho la sensazione che mi stiano ignorando tutti.	I feel like everyone is ignoring me.	ddd45760-1cd2-56d2-87df-5e20fa10e827	50	36
Perché devo imparare tutta questa roba?	Why do I need to learn this stuff?	0d68ec4b-1836-5bd1-92bf-1424f8eaae96	39	34
Amava tutto su di lei.	He loved everything about her.	e09bb60f-bdce-5527-adff-1ad8b36f31c4	22	30
Lui amava tutto su di lei.	He loved everything about her.	5456d176-f411-58fa-912e-36133599b64d	26	30
Come ti senti? Meglio.	How do you feel? Better.	9c0b2f23-c008-591a-8502-61dcff053577	22	24
Come si sente? Meglio.	How do you feel? Better.	cfd5f210-aaef-59df-a0ee-2ff2d308443f	22	24
Sono annoiato. Facciamo qualcosa di divertente.	I'm bored. Let's do something fun.	3739be7e-8c33-5910-b059-28698c0d9014	47	34
Sono annoiata. Facciamo qualcosa di divertente.	I'm bored. Let's do something fun.	837c5211-94ac-577b-bc8f-5a2fd4bc3dd6	47	34
Mary è una chiaroveggente.	Mary is clairvoyant.	0aef007c-dcf2-5e53-96c9-07e793249fbe	26	20
Non penso che possiamo fidarci di lei.	I don't think we can trust her.	6b88257e-9471-529a-8524-a5ce6d5fdfc1	38	31
Non penso che ci possiamo fidare di lei.	I don't think we can trust her.	9697000e-9f0a-5416-b0db-47066c37e3e3	40	31
Non mi sto prendendo gioco di te.	I'm not making fun of you.	a48b5349-2df5-5f47-abe0-8fc1c9fcfe32	33	26
Non mi sto prendendo gioco di voi.	I'm not making fun of you.	8e48093d-97d3-5d6d-842f-5b64fdcb42c0	34	26
Non mi sto prendendo gioco di lei.	I'm not making fun of you.	5d63b4e9-211e-5d3b-8968-8fd4a4980077	34	26
Non è il mio ragazzo!	He's not my boyfriend!	142ddbab-6cdb-5320-874f-5b0b8377b1c5	21	22
Non è il mio fidanzato!	He's not my boyfriend!	f2ded84a-69b1-5737-95f0-d5ac37a9c992	23	22
Non è il mio moroso!	He's not my boyfriend!	bbeeefce-62c3-54e7-8e9c-55254b7a0fa1	20	22
Il cuore di Mary si è quasi fermato.	Mary's heart nearly stopped.	93aed6af-ea9a-51a4-9877-65a74c52fd2c	36	28
Eh?	Huh?	df8eba64-2663-56da-8b44-327fb2e947c8	3	4
Compra!	Buy!	4c919daa-ab74-5bb1-b13e-256ba84bf9ce	7	4
Comprate!	Buy!	a9579c2d-572f-5871-a0d4-4f96e1c43061	9	4
Vendi!	Sell!	9d7623b3-c376-5370-811c-8b0202a92aea	6	5
Vendete!	Sell!	c2db2384-1bf2-55de-aefe-a71e62d08338	8	5
Canta!	Sing!	44e2cb4f-3c1d-5180-bc05-5c14f435d84c	6	5
Cantate!	Sing!	c515cbde-0eb8-5abf-b326-a3934cee302f	8	5
Gioca!	Play!	ab48e3d1-e892-5be5-9f60-e1bd1d2a1a17	6	5
Giocate!	Play!	ca46ced1-8d01-53eb-a790-bac091b12c84	8	5
Suona!	Play!	02575172-d8c3-5f01-84b5-4f5c68c8ad9e	6	5
Suonate!	Play!	3e305cb7-8e38-5427-bca7-a1966f504a27	8	5
Prega.	Pray.	acf18f62-02f6-5f8a-bc6d-5e9c96aba541	6	5
Pregate.	Pray.	81681154-bc6e-525a-a003-a53c24d272b3	8	5
Quando arriverà a casa tuo padre?	When will your father come home?	4b97ac27-7e7b-5478-a11d-ae218e8553a4	33	32
Quando arriverà a casa suo padre?	When will your father come home?	fca0499d-47e9-5f8d-839e-16f403930539	33	32
Il mio nome non è Eve.	My name is not Eve.	088bfaab-2b3c-59ac-8ecf-fb10b9a3715b	22	19
Non mi chiamo Eve.	My name is not Eve.	b88fcf71-3dfd-58af-8cd2-a95e2b2ccda9	18	19
È nata negli Stati Uniti.	She was born in the United States.	5c610a30-b492-5fdc-a48c-6cd4ced938e6	25	34
Lei è nata negli Stati Uniti.	She was born in the United States.	af7a53df-1ca1-540d-b970-721f5d3683ef	29	34
Non li ho visti.	I didn't see them.	26dfb3fb-1bbf-500d-9af4-bcca9d702ecd	16	18
Non li vidi.	I didn't see them.	49354530-65f3-5fda-84fd-395378590883	12	18
Lei è alta e forte.	She's tall and strong.	efa0b880-2233-50d1-a57b-8524a580c03e	19	22
È alta e forte.	She's tall and strong.	04d693b6-e798-5174-a2c0-536814a6026f	15	22
Lei vomitava pizza.	She was throwing up pizza.	a275d6ab-026a-5db5-b0e1-162058997fa2	19	26
Vomitava pizza.	She was throwing up pizza.	76020611-0411-5303-93b1-0483c6393b21	15	26
Mi sposo sabato prossimo.	I'm getting married next Saturday.	ec3119c7-2097-5b69-bb76-a6fec9ee3181	25	34
Ha un complesso di inferiorità, o no?	He has an inferiority complex, doesn't he?	8bf3b1c2-0a6f-513f-bb4f-4043a92c47c6	37	42
Ha un complesso di inferiorità, vero?	He has an inferiority complex, doesn't he?	c3921b71-4d1b-572d-b5df-8241813bbe18	37	42
Pensavo non bevessi.	I thought you didn't drink.	1b1c5315-a0c6-5ac5-955c-4ef42cfd3d9a	20	27
Pensavo non bevesse.	I thought you didn't drink.	390baf95-44f1-5476-a882-82e14db19d38	20	27
Pensavo non beveste.	I thought you didn't drink.	e8effadd-efac-5e91-b5bc-b4be7e9b0cf6	20	27
Tom è morto per me.	Tom is dead to me.	06ea3975-e715-50a2-b40e-5b5b95656b5e	19	18
Tom è morto per noi.	Tom is dead to us.	6caff687-8fec-548b-83be-e2e6488319b7	20	18
Non sai un cazzo di me.	You don't know shit about me.	a7825d65-05d4-5e54-9406-1a1ea0800dc7	23	29
Tom ha già firmato il contratto?	Has Tom already signed the contract?	0ccc873d-a41c-508f-a39b-7a285192a87a	32	36
Sei assolutamente sicuro che Tom deve farlo?	Are you absolutely sure Tom has to do that?	7fb72743-9d57-588e-93f3-dbf2196533ff	44	43
Perché non ti sei lavato le mani?	Why didn't you wash your hands?	abb92be3-fb99-5be5-9afb-e4ceda8d540d	33	31
Tom conosce la città molto bene.	Tom knows the city very well.	bd12bd64-2d33-5757-87ae-3fd3698448f8	32	29
Tom ricordò a Mary di essere più gentile.	Tom reminded Mary to be more polite.	6d249c30-7349-5e75-84a9-4cfe143372c1	41	36
Puoi passare dal mio ufficio alle 2:30?	Can you meet me at my office at 2:30?	335c4352-0b9e-57b6-8220-706e4888097a	39	37
Capisco tutto.	I understand everything.	7a0f851f-97c5-5b5b-b791-5c27ba0b007e	14	24
Da' un fazzoletto a Tom.	Give Tom a tissue.	80ec3895-8587-56c3-8117-cfc3359fa035	24	18
Tom è il nostro miglior investigatore.	Tom is our best investigator.	fc1338ca-674e-5be9-8eec-60926bfbf912	38	29
Tom si addormentò pensando a Mary.	Tom fell asleep thinking about Mary.	08034222-4028-55ec-9005-254933b7443a	34	36
Tom si è addormentato pensando a Mary.	Tom fell asleep thinking about Mary.	b8467ba4-0b02-5870-9af1-f1833eaf19ee	38	36
Perché non vai a lavoro in bici?	Why don't you ride your bicycle to work?	ddd8e86b-48fc-56aa-9b4d-7d780eece05d	32	40
Tom è un ragazzo.	Tom is a boy.	65cc62ac-e52e-530d-837a-394ab54bd61b	17	13
Tom sembra stanco stamattina.	Tom looks tired this morning.	f24c4849-3143-5b72-b3f2-5511adea4f05	29	29
Tom sembra stanco questa mattina.	Tom looks tired this morning.	a091eb5c-f233-57b1-b8b7-35b8a15f0204	33	29
Il capitano indossava un cappello a tricorno.	The captain wore a tricorn hat.	50b8096e-3353-551e-9b19-014f83d49d36	45	31
